"Município de notificação";"Jan";"Fev";"Mar";"Abr";"Mai";"Jun";"Jul";"Ago";"Set";"Out";"Nov";"Dez";"Total"
"310860 Brasília de Minas";15;118;261;117;41;11;-;-;-;-;-;1;564
"310890 Brazópolis";-;-;-;-;-;-;-;-;-;-;2;2;4
"310900 Brumadinho";6;2;9;7;4;-;1;-;-;-;-;1;30
"310920 Buenópolis";1;-;1;-;-;-;-;-;-;-;-;-;2
"310930 Buritis";3;-;1;5;1;1;-;-;1;1;1;-;14
"310940 Buritizeiro";-;7;2;2;18;-;1;-;1;-;-;-;31
"310945 Cabeceira Grande";-;-;-;1;-;-;-;-;-;-;-;-;1
"310950 Cabo Verde";-;-;1;-;-;-;-;-;-;-;-;-;1
"310960 Cachoeira da Prata";-;-;-;1;-;-;-;-;-;-;-;-;1
"310970 Cachoeira de Minas";1;1;-;-;-;-;-;-;-;-;-;-;2
"310270 Cachoeira de Pajeú";2;-;-;-;-;-;-;-;-;-;-;-;2
"310980 Cachoeira Dourada";-;4;11;3;1;-;-;1;2;-;-;3;25
"310990 Caetanópolis";11;14;20;10;1;14;-;1;2;4;1;8;86
"311000 Caeté";1;-;-;-;1;-;-;1;-;-;-;-;3
"311020 Cajuri";-;-;-;-;-;-;-;-;-;-;1;-;1
"311030 Caldas";-;-;1;-;-;-;-;-;-;-;-;-;1
"311060 Cambuí";-;-;2;-;-;-;-;-;-;-;-;-;2
"311070 Cambuquira";4;-;1;4;-;-;-;-;-;-;-;-;9
"311080 Campanário";3;8;8;4;5;1;1;3;3;-;-;2;38
"311090 Campanha";-;3;3;2;-;-;-;1;-;1;2;-;12
"311110 Campina Verde";1;3;2;1;1;-;-;-;-;-;-;-;8
"311115 Campo Azul";-;-;9;3;1;3;4;-;-;-;3;2;25
"311120 Campo Belo";-;-;-;-;-;-;-;1;-;3;1;1;6
"311130 Campo do Meio";-;2;-;-;-;-;-;-;-;1;1;3;7
"311140 Campo Florido";-;1;1;1;1;-;-;-;-;-;-;-;4
"311150 Campos Altos";-;-;-;1;-;-;-;-;-;-;-;-;1
"311160 Campos Gerais";-;1;-;-;-;-;-;-;-;-;-;-;1
"311190 Cana Verde";1;1;-;-;-;-;-;-;-;-;-;-;2
"311180 Canápolis";6;5;8;13;11;6;2;1;-;4;3;2;61
"311205 Cantagalo";1;-;-;-;-;-;-;-;-;-;-;-;1
"311230 Capelinha";5;2;3;1;-;-;-;-;-;-;-;1;12
"311240 Capetinga";-;2;-;-;-;-;-;-;-;-;-;-;2
"311250 Capim Branco";1;-;1;-;-;-;-;-;-;1;-;-;3
"311260 Capinópolis";1;3;5;15;3;8;-;1;1;1;1;1;40
"311265 Capitão Andrade";-;-;-;1;-;-;-;-;-;-;-;1;2
"311270 Capitão Enéas";-;-;-;-;-;-;-;-;-;1;-;-;1
"311280 Capitólio";1;2;-;1;-;-;-;-;-;1;1;-;6
"311300 Caraí";6;-;-;-;-;-;-;-;-;-;-;-;6
"311320 Carandaí";-;2;-;-;-;-;-;-;-;1;-;-;3
"311330 Carangola";2;-;-;-;-;-;-;-;1;1;-;-;4
"311340 Caratinga";1;1;1;1;2;1;-;-;-;3;1;2;13
"311370 Carlos Chagas";20;2;11;3;3;2;-;-;-;1;-;-;42
"311390 Carmo da Cachoeira";4;-;1;1;-;-;-;-;-;-;-;1;7
"311400 Carmo da Mata";-;-;1;1;-;-;-;-;-;2;-;-;4
"311410 Carmo de Minas";-;-;1;-;-;-;-;-;-;-;-;-;1
"311420 Carmo do Cajuru";6;1;2;3;1;-;-;1;-;-;1;-;15
"311430 Carmo do Paranaíba";-;1;-;-;2;-;-;-;-;-;-;-;3
"311440 Carmo do Rio Claro";-;1;-;-;-;-;-;-;-;-;-;-;1
"311450 Carmópolis de Minas";1;-;5;-;-;-;-;-;-;2;-;-;8
"311455 Carneirinho";1;7;5;-;-;-;-;1;5;-;-;-;19
"311530 Cataguases";4;-;1;-;-;-;-;-;-;4;5;5;19
"311535 Catas Altas";1;-;-;-;-;-;-;1;-;-;-;-;2
"311545 Catuji";-;-;-;-;-;-;1;-;-;-;-;-;1
"311547 Catuti";-;-;-;-;-;1;3;1;3;2;-;8;18
"311550 Caxambu";2;-;-;-;-;-;1;2;-;-;1;1;7
"311570 Central de Minas";1;5;7;-;1;-;-;-;-;1;1;-;16
"311580 Centralina";5;11;13;8;6;-;-;-;-;-;-;3;46
"311590 Chácara";2;2;3;-;-;-;-;-;-;-;-;1;8
"311600 Chalé";2;-;1;-;-;-;-;-;-;-;-;-;3
"311615 Chapada Gaúcha";-;2;-;-;-;1;-;-;1;-;1;2;7
"311640 Claraval";3;-;-;-;-;-;-;-;-;-;-;-;3
"311660 Cláudio";2;1;1;1;1;-;-;-;-;-;-;-;6
"311680 Coluna";-;-;-;-;-;-;-;-;-;-;1;-;1
"311690 Comendador Gomes";-;-;2;1;-;-;-;-;-;-;-;1;4
"311700 Comercinho";-;-;3;-;-;-;-;-;-;-;-;-;3
"311710 Conceição da Aparecida";1;-;-;-;-;-;-;-;-;2;-;-;3
"311730 Conceição das Alagoas";4;9;10;4;6;-;-;-;6;2;1;2;44
"311750 Conceição do Mato Dentro";-;2;-;-;-;-;-;-;-;-;-;-;2
"311780 Conceição dos Ouros";2;-;-;1;-;1;-;-;-;-;-;-;4
"311783 Cônego Marinho";5;2;-;1;-;-;-;-;-;-;-;-;8
"311787 Confins";2;2;1;-;1;-;-;-;-;-;-;-;6
"311790 Congonhal";-;-;1;-;-;-;-;-;-;-;1;-;2
"311800 Congonhas";3;4;1;1;1;-;-;-;-;1;-;2;13
"311820 Conquista";-;4;1;-;-;-;-;2;1;-;-;-;8
"311830 Conselheiro Lafaiete";9;5;4;4;1;1;-;-;1;1;-;-;26
"311840 Conselheiro Pena";52;14;4;1;8;-;1;1;-;1;2;43;127
"311860 Contagem";60;54;118;100;62;25;17;14;15;15;19;28;527
"311870 Coqueiral";-;-;1;2;1;-;-;-;-;-;-;-;4
"311880 Coração de Jesus";7;-;-;-;-;1;-;-;-;-;-;-;8
"311900 Cordislândia";-;-;-;1;-;-;-;-;-;-;-;-;1
"311910 Corinto";4;8;5;3;3;-;-;-;4;4;4;9;44
"311920 Coroaci";-;-;1;-;1;1;-;1;1;-;-;-;5
"311930 Coromandel";-;-;-;-;-;-;-;-;-;-;1;-;1
"311940 Coronel Fabriciano";45;49;124;121;144;145;78;39;27;37;14;16;839
"311970 Coronel Xavier Chaves";-;1;2;-;-;-;-;-;-;-;1;-;4
"312000 Córrego Novo";-;1;-;-;1;1;-;-;-;-;-;-;3
"312010 Couto de Magalhães de Minas";-;-;-;-;26;6;-;-;-;-;-;-;32
"312020 Cristais";-;-;-;-;-;1;-;-;-;-;-;-;1
"312030 Cristália";-;-;1;-;-;-;-;-;-;-;-;-;1
"312060 Crucilândia";-;2;-;-;-;-;-;-;-;-;-;-;2
"312080 Cruzília";-;-;-;2;1;-;-;-;-;-;-;-;3
"312083 Cuparaque";3;1;7;4;1;-;-;-;-;-;-;-;16
"312087 Curral de Dentro";3;3;-;2;-;1;-;-;-;-;-;-;9
"312090 Curvelo";22;46;25;3;2;1;-;1;-;5;-;2;107
"312100 Datas";3;-;-;-;-;-;-;-;-;-;-;-;3
"312120 Delfinópolis";1;-;1;-;-;-;-;-;-;-;-;-;2
"312125 Delta";-;-;-;-;-;-;-;-;-;-;1;-;1
"312160 Diamantina";72;22;35;22;14;6;2;9;10;4;4;3;203
"312190 Divinésia";-;-;-;-;-;-;-;-;-;-;1;-;1
"312210 Divino das Laranjeiras";47;24;22;18;3;-;-;-;3;1;-;-;118
"312230 Divinópolis";2;6;2;5;5;3;4;3;10;20;11;14;85
"312235 Divisa Alegre";-;-;-;2;-;-;-;-;-;-;-;-;2
"312240 Divisa Nova";-;1;1;2;-;-;1;3;1;4;5;3;21
"312250 Dom Cavati";-;-;-;1;-;-;-;-;-;-;-;-;1
"312290 Dona Eusébia";1;-;-;-;-;-;-;-;-;-;-;1;2
"312300 Dores de Campos";-;-;-;-;-;-;-;-;2;-;-;-;2
"312310 Dores de Guanhães";-;-;1;1;-;-;-;-;-;-;-;-;2
"312320 Dores do Indaiá";-;2;1;1;1;-;-;1;3;1;-;2;12
"312340 Doresópolis";-;-;-;-;-;-;-;-;1;-;-;-;1
"312350 Douradoquara";-;-;-;-;2;2;-;-;-;-;-;-;4
"312360 Elói Mendes";-;3;14;21;10;-;-;-;-;-;-;-;48
"312370 Engenheiro Caldas";-;-;23;1;-;-;1;-;-;3;3;-;31
"312385 Entre Folhas";-;-;1;-;-;-;-;-;-;-;-;-;1
"312390 Entre Rios de Minas";-;-;-;-;-;-;-;-;1;-;-;1;2
"312400 Ervália";1;-;-;-;-;-;-;-;-;-;-;-;1
"312410 Esmeraldas";30;13;7;2;1;-;-;-;1;2;3;1;60
"312420 Espera Feliz";1;1;-;-;-;-;-;-;-;-;-;-;2
"312430 Espinosa";-;1;-;-;-;-;-;-;-;-;-;-;1
"312440 Espírito Santo do Dourado";1;-;-;-;-;-;-;-;-;-;-;-;1
"312470 Estrela do Indaiá";-;-;-;-;-;-;-;2;5;13;7;5;32
"312490 Eugenópolis";1;-;-;2;2;-;-;-;-;-;-;2;7
"312510 Extrema";2;1;-;-;1;-;-;-;-;-;-;-;4
"312520 Fama";-;-;3;-;1;-;-;-;-;-;-;-;4
"312560 Felisburgo";-;1;2;1;-;-;-;-;-;-;-;-;4
"312570 Felixlândia";-;-;1;-;-;-;-;-;-;1;5;6;13
"312580 Fernandes Tourinho";1;1;1;-;-;-;-;-;-;-;-;-;3
"312595 Fervedouro";-;-;2;-;-;-;-;-;-;-;-;-;2
"312600 Florestal";7;4;3;1;1;-;-;-;-;-;-;-;16
"312610 Formiga";2;1;-;2;1;1;-;-;1;1;2;2;13
"312620 Formoso";-;-;-;2;1;-;-;-;-;-;-;-;3
"312640 Fortuna de Minas";1;-;-;-;-;-;-;-;-;-;-;-;1
"312670 Francisco Sá";1;1;4;9;-;3;-;-;3;3;1;-;25
"312675 Franciscópolis";-;1;2;-;-;1;-;-;-;1;-;-;5
"312680 Frei Gaspar";-;-;-;3;-;1;-;-;1;-;-;-;5
"312690 Frei Inocêncio";1;-;3;-;-;-;-;-;-;-;-;-;4
"312700 Fronteira";2;2;-;1;1;-;-;-;2;1;-;-;9
"312705 Fronteira dos Vales";2;1;1;1;-;-;-;-;-;-;-;-;5
"312710 Frutal";9;4;12;13;4;5;3;1;3;2;3;6;65
"312720 Funilândia";-;-;-;-;-;-;-;-;-;-;1;-;1
"312730 Galiléia";4;9;1;-;-;-;-;-;-;-;-;-;14
"312735 Glaucilândia";-;2;5;-;-;-;-;-;1;-;-;-;8
"312738 Goianá";-;-;-;-;-;-;-;-;-;-;-;1;1
"312750 Gonzaga";1;7;6;1;-;-;-;-;-;-;-;-;15
"312760 Gouveia";-;1;-;-;-;-;-;-;-;-;-;-;1
"312770 Governador Valadares";333;1072;888;125;86;8;8;2;5;4;21;24;2576
"312790 Grupiara";-;-;-;1;-;2;-;-;-;-;-;-;3
"312800 Guanhães";1;2;-;-;-;1;-;-;-;-;-;-;4
"312825 Guaraciama";2;2;-;-;-;-;-;-;-;-;-;1;5
"312830 Guaranésia";1;3;1;4;1;1;-;-;-;-;-;-;11
"312840 Guarani";-;-;2;-;-;-;-;-;-;-;-;3;5
"312850 Guarará";-;-;1;-;-;-;-;-;-;-;-;-;1
"312870 Guaxupé";1;2;3;2;-;2;-;-;-;-;4;2;16
"312880 Guidoval";4;-;-;-;-;-;-;-;-;-;-;1;5
"312890 Guimarânia";1;-;5;4;-;4;-;-;-;-;-;-;14
"312900 Guiricema";-;-;1;-;-;-;-;-;-;-;-;-;1
"312910 Gurinhatã";9;11;6;5;4;1;2;2;5;4;3;4;56
"312920 Heliodora";-;-;-;2;-;-;-;-;-;-;-;-;2
"312940 Ibertioga";2;-;-;-;-;-;-;-;-;-;-;-;2
"312950 Ibiá";1;1;-;-;2;1;-;-;1;1;1;1;9
"312960 Ibiaí";-;-;-;-;-;-;-;-;1;-;-;-;1
"312965 Ibiracatu";33;8;28;45;17;9;1;-;-;-;-;-;141
"312970 Ibiraci";-;-;1;3;2;-;-;-;-;-;-;2;8
"312980 Ibirité";6;7;14;3;1;1;1;-;-;1;2;-;36
"313005 Icaraí de Minas";-;-;-;-;-;-;-;-;1;-;-;1;2
"313010 Igarapé";2;6;15;9;3;-;-;1;-;-;2;2;40
"313020 Igaratinga";7;1;2;1;-;-;-;-;-;-;-;2;13
"313030 Iguatama";-;-;1;1;-;-;-;-;-;-;-;1;3
"313040 Ijaci";-;-;3;-;-;-;-;-;-;-;-;1;4
"313055 Imbé de Minas";5;1;-;-;-;-;-;-;-;-;1;-;7
"313060 Inconfidentes";-;-;-;-;2;-;-;-;-;-;1;3;6
"313065 Indaiabira";-;-;-;1;-;-;-;-;-;-;-;-;1
"313090 Inhapim";8;67;40;2;-;-;-;-;-;-;-;-;117
"313100 Inhaúma";-;-;-;-;-;3;-;-;-;-;-;-;3
"313110 Inimutaba";1;-;-;1;-;-;-;-;1;-;-;-;3
"313115 Ipaba";2;1;5;55;27;3;1;5;-;-;-;-;99
"313120 Ipanema";1;-;-;-;-;-;-;-;-;-;-;-;1
"313130 Ipatinga";86;123;175;199;284;347;164;93;53;42;26;33;1625
"313140 Ipiaçu";-;-;-;2;-;1;-;-;4;1;-;-;8
"313170 Itabira";20;9;11;2;4;4;2;3;7;11;8;5;86
"313180 Itabirinha";1;1;11;6;1;-;-;-;-;-;-;-;20
"313190 Itabirito";3;1;-;-;-;-;-;-;2;-;-;2;8
"313210 Itacarambi";-;-;-;-;3;-;-;-;-;-;-;-;3
"313220 Itaguara";1;-;-;-;2;-;-;-;-;-;-;-;3
"313230 Itaipé";-;-;1;-;-;-;-;-;-;-;-;-;1
"313240 Itajubá";1;-;-;1;-;-;-;1;2;1;1;1;8
"313250 Itamarandiba";6;6;2;-;-;-;-;-;-;-;-;-;14
"313270 Itambacuri";270;67;76;53;36;14;8;3;6;-;5;6;544
"313300 Itamonte";1;3;-;-;-;-;-;-;-;-;-;-;4
"313310 Itanhandu";-;-;1;-;-;-;-;-;-;-;-;1;2
"313320 Itanhomi";-;-;5;3;2;-;-;-;-;-;-;-;10
"313340 Itapagipe";17;15;44;19;10;1;1;-;-;1;-;-;108
"313350 Itapecerica";2;3;2;-;-;-;-;-;6;3;2;2;20
"313360 Itapeva";-;1;-;-;-;-;-;-;-;-;-;-;1
"313370 Itatiaiuçu";-;-;-;-;1;-;-;-;-;-;-;-;1
"313375 Itaú de Minas";2;2;2;1;1;-;-;-;-;-;1;2;11
"313380 Itaúna";5;1;-;-;1;-;1;-;3;1;-;-;12
"313400 Itinga";-;1;4;7;5;2;4;-;1;-;-;-;24
"313410 Itueta";-;-;-;-;1;-;-;-;-;-;-;-;1
"313420 Ituiutaba";9;8;12;46;66;34;12;6;4;4;-;5;206
"313440 Iturama";-;3;6;7;4;2;-;1;1;-;-;-;24
"313460 Jaboticatubas";-;-;-;-;-;-;1;-;-;1;-;-;2
"313470 Jacinto";25;5;1;-;-;-;-;-;-;-;-;17;48
"313500 Jaguaraçu";2;-;-;-;-;-;2;1;-;3;1;1;10
"313505 Jaíba";1;-;2;-;-;-;-;-;-;-;-;-;3
"313507 Jampruca";-;1;5;2;3;-;-;-;-;-;-;-;11
"313510 Janaúba";13;22;21;44;38;23;3;3;2;4;11;26;210
"313520 Januária";1;1;4;3;2;2;1;1;-;-;-;1;16
"313535 Japonvar";-;-;7;23;17;24;4;1;-;1;-;-;77
"313550 Jequeri";-;-;-;1;-;-;-;-;1;-;-;-;2
"313560 Jequitaí";-;-;-;5;1;-;-;-;-;-;-;-;6
"313580 Jequitinhonha";1;-;-;-;3;6;-;-;-;-;-;-;10
"313590 Jesuânia";-;1;-;-;-;-;-;-;-;-;-;-;1
"313600 Joaíma";24;12;5;-;-;-;-;-;-;-;-;-;41
"313610 Joanésia";-;-;-;-;-;-;-;-;1;1;1;1;4
"313620 João Monlevade";4;7;1;2;-;1;-;-;-;-;-;-;15
"313630 João Pinheiro";-;1;1;-;1;-;1;-;1;-;-;-;5
"313640 Joaquim Felício";-;-;1;-;-;-;-;-;-;-;-;-;1
"313650 Jordânia";3;1;-;-;-;-;-;-;-;-;-;-;4
"313665 Juatuba";5;14;19;5;3;1;-;-;-;1;-;1;49
"313670 Juiz de Fora";24;7;22;6;4;1;1;3;15;9;5;5;102
"313690 Juruaia";-;-;-;1;-;-;-;-;-;-;-;-;1
"313700 Ladainha";30;1;-;2;-;-;-;-;-;-;-;-;33
"313710 Lagamar";-;-;-;1;-;-;-;-;-;-;-;-;1
"313720 Lagoa da Prata";3;1;2;1;1;-;-;-;-;-;-;-;8
"313730 Lagoa dos Patos";-;-;-;1;-;-;2;-;-;-;-;-;3
"313740 Lagoa Dourada";-;-;-;-;-;-;-;-;-;-;1;-;1
"313750 Lagoa Formosa";1;1;2;3;3;-;-;-;-;-;-;-;10
"313753 Lagoa Grande";-;-;1;-;-;1;2;-;-;-;-;-;4
"313760 Lagoa Santa";2;-;1;-;-;-;-;-;-;2;4;-;9
"313770 Lajinha";-;1;-;-;-;-;-;-;-;-;-;1;2
"313780 Lambari";-;1;-;1;1;-;-;-;-;-;-;-;3
"313790 Lamim";-;1;-;-;-;-;-;-;-;-;-;-;1
"313810 Lassance";1;-;1;1;-;-;-;-;-;-;-;-;3
"313820 Lavras";4;3;11;16;8;3;1;-;-;-;-;-;46
"313835 Leme do Prado";-;-;-;6;12;9;2;-;-;-;-;-;29
"313840 Leopoldina";-;-;1;1;-;-;1;-;1;1;1;4;10
"313850 Liberdade";-;-;-;2;-;-;-;-;-;-;-;-;2
"313860 Lima Duarte";-;1;-;-;-;-;-;-;-;-;-;2;3
"313862 Limeira do Oeste";1;4;-;-;1;-;-;1;-;-;-;-;7
"313865 Lontra";-;-;-;-;2;1;-;-;-;-;-;-;3
"313868 Luislândia";5;3;6;4;2;7;2;-;-;-;-;-;29
"313870 Luminárias";-;-;11;26;10;-;-;-;-;-;-;-;47
"313880 Luz";-;1;-;-;2;-;-;-;-;-;-;-;3
"313890 Machacalis";-;1;-;2;3;1;-;-;-;-;-;-;7
"313900 Machado";1;-;-;-;-;1;-;-;-;-;-;-;2
"313920 Malacacheta";3;2;-;-;-;-;-;-;1;-;-;-;6
"313925 Mamonas";-;-;-;-;1;-;-;-;-;1;-;-;2
"313930 Manga";-;1;5;-;-;-;-;-;1;-;-;-;7
"313940 Manhuaçu";1;3;3;1;-;-;1;-;-;-;-;-;9
"313950 Manhumirim";-;-;-;-;-;-;-;-;-;-;-;1;1
"313960 Mantena";-;2;2;3;1;1;-;1;-;1;-;1;12
"313980 Mar de Espanha";-;1;-;-;-;-;1;-;-;1;-;-;3
"313970 Maravilhas";1;-;-;-;-;-;-;-;-;-;-;-;1
"314000 Mariana";1;1;-;1;1;1;1;-;-;-;-;1;7
"314015 Mário Campos";1;3;-;1;-;-;-;-;-;1;2;-;8
"314030 Marliéria";-;1;-;-;2;1;-;-;-;1;-;-;5
"314050 Martinho Campos";2;6;10;4;2;3;-;8;-;2;2;3;42
"314055 Mata Verde";-;-;-;-;-;1;-;-;-;-;-;-;1
"314070 Mateus Leme";8;4;4;-;1;1;1;-;-;-;-;1;20
"317150 Mathias Lobato";-;-;2;-;-;-;-;-;-;-;-;-;2
"314085 Matias Cardoso";-;1;-;-;-;-;-;-;-;-;-;-;1
"314090 Matipó";-;-;1;-;-;-;-;-;-;-;-;-;1
"314100 Mato Verde";-;1;2;1;3;23;-;1;-;-;1;-;32
"314110 Matozinhos";-;-;-;1;-;-;-;-;-;-;1;-;2
"314140 Medina";13;37;309;5;9;7;-;-;-;-;-;1;381
"314170 Mesquita";-;1;2;-;-;-;-;-;-;-;-;-;3
"314180 Minas Novas";-;-;-;-;-;-;1;-;-;-;-;-;1
"314200 Mirabela";-;-;-;-;-;-;-;1;-;-;-;-;1
"314220 Miraí";-;-;-;-;-;-;-;-;1;-;1;1;3
"314230 Moeda";1;-;-;-;-;-;-;-;-;-;1;-;2
"314240 Moema";-;-;-;-;-;-;-;-;-;-;-;2;2
"314250 Monjolos";9;2;1;1;1;-;-;1;-;-;1;-;16
"314260 Monsenhor Paulo";-;1;14;37;13;17;1;-;1;2;2;-;88
"314270 Montalvânia";-;-;-;4;9;3;1;9;2;-;-;1;29
"314280 Monte Alegre de Minas";21;15;54;34;3;1;-;-;-;-;-;-;128
"314290 Monte Azul";-;-;-;-;1;-;-;-;-;1;-;-;2
"314300 Monte Belo";-;-;-;-;-;-;-;-;-;-;-;7;7
"314310 Monte Carmelo";3;9;43;29;13;8;-;2;2;2;1;2;114
"314320 Monte Santo de Minas";-;2;-;-;-;-;-;-;-;-;-;-;2
"314330 Montes Claros";21;7;17;20;21;5;-;1;3;-;6;4;105
"314350 Morada Nova de Minas";5;4;3;-;-;-;1;1;-;-;2;-;16
"314360 Morro da Garça";-;1;-;-;-;-;-;-;-;-;-;-;1
"314390 Muriaé";30;18;23;13;6;1;1;1;5;1;13;16;128
"314400 Mutum";9;4;6;5;5;11;-;1;-;-;-;1;42
"314430 Nanuque";32;25;37;24;21;6;-;-;1;2;-;2;150
"314435 Naque";-;-;-;-;-;-;-;-;-;1;-;-;1
"314437 Natalândia";-;1;-;-;-;-;-;-;-;-;-;-;1
"314460 Nepomuceno";-;-;4;2;1;1;1;-;-;-;-;-;9
"314465 Ninheira";-;-;-;-;-;-;-;-;-;-;1;-;1
"314470 Nova Era";1;-;-;-;1;-;1;-;-;1;-;-;4
"314480 Nova Lima";39;42;34;32;21;9;8;4;5;6;12;8;220
"314500 Nova Ponte";-;1;1;-;1;2;-;-;-;-;2;1;8
"314505 Nova Porteirinha";-;-;2;-;-;-;-;-;-;-;-;-;2
"314520 Nova Serrana";2;-;5;6;3;-;-;-;-;1;-;-;17
"313660 Nova União";2;-;2;-;-;-;-;-;-;-;-;-;4
"314530 Novo Cruzeiro";15;2;2;-;-;-;-;-;-;-;-;-;19
"314560 Oliveira";-;-;-;-;-;-;-;-;1;4;2;-;7
"314590 Ouro Branco";-;-;2;-;-;-;-;-;-;-;-;-;2
"314610 Ouro Preto";1;1;-;-;-;-;-;-;-;1;-;1;4
"314620 Ouro Verde de Minas";1;-;2;2;-;-;-;-;-;-;-;-;5
"314625 Padre Carvalho";1;-;-;-;-;-;-;-;-;-;-;-;1
"314630 Padre Paraíso";10;1;-;13;16;18;8;6;1;1;2;5;81
"314655 Pai Pedro";-;-;2;1;1;-;-;-;-;-;-;-;4
"314640 Paineiras";-;-;-;-;-;2;-;-;-;-;-;1;3
"314650 Pains";-;-;1;1;1;-;2;-;-;-;-;-;5
"314690 Papagaios";2;2;-;-;-;-;-;-;-;-;-;-;4
"314710 Pará de Minas";59;21;4;3;2;2;-;4;6;8;1;4;114
"314700 Paracatu";8;18;29;19;32;3;5;13;5;7;4;1;144
"314730 Paraisópolis";-;-;-;-;-;-;-;-;-;-;-;1;1
"314740 Paraopeba";2;4;6;6;8;-;1;-;-;-;2;14;43
"314760 Passa Quatro";-;1;-;-;-;-;-;-;-;-;-;1;2
"314790 Passos";24;31;24;17;7;6;-;-;5;8;7;4;133
"314800 Patos de Minas";43;37;68;112;129;52;17;11;13;10;26;3;521
"314810 Patrocínio";7;3;15;4;4;3;2;1;-;2;-;1;42
"314870 Pedra Azul";81;28;5;-;1;-;-;1;-;-;-;2;118
"314910 Pedralva";1;2;-;-;-;-;-;-;-;-;-;-;3
"314915 Pedras de Maria da Cruz";-;-;-;-;-;-;-;-;-;-;-;1;1
"314930 Pedro Leopoldo";-;-;-;2;-;-;-;-;-;1;2;-;5
"314960 Pequi";-;3;-;-;1;-;-;-;-;-;-;-;4
"314970 Perdigão";5;4;3;1;4;1;1;1;-;5;-;-;25
"314980 Perdizes";-;-;-;1;-;-;-;-;-;-;-;-;1
"314990 Perdões";-;-;-;2;2;-;-;-;-;-;-;-;4
"314995 Periquito";-;-;2;1;-;-;-;-;-;-;-;-;3
"315000 Pescador";4;4;5;6;1;-;1;-;-;1;-;1;23
"315010 Piau";-;-;3;-;-;-;-;-;-;-;-;1;4
"315015 Piedade de Caratinga";1;1;-;1;-;1;-;-;-;1;-;-;5
"315050 Pimenta";-;-;-;1;-;1;-;-;-;2;-;1;5
"315053 Pingo-d'Água";2;-;-;-;8;11;-;-;-;-;-;-;21
"315057 Pintópolis";-;-;-;-;-;-;-;-;-;-;-;1;1
"315070 Pirajuba";-;1;2;1;7;2;4;1;-;-;-;-;18
"315080 Piranga";-;1;-;-;-;1;-;-;1;-;-;-;3
"315090 Piranguçu";-;-;1;-;-;-;-;-;-;-;-;-;1
"315120 Pirapora";-;1;3;2;5;3;1;-;-;-;-;-;15
"315130 Piraúba";3;2;-;-;-;-;-;-;-;1;1;-;7
"315140 Pitangui";-;-;-;-;-;-;-;1;1;-;2;2;6
"315150 Piumhi";-;-;1;-;-;-;-;-;-;-;-;-;1
"315160 Planura";2;1;1;1;1;-;-;-;-;-;-;1;7
"315180 Poços de Caldas";1;1;-;-;-;-;-;-;-;3;3;-;8
"315200 Pompéu";7;7;5;5;3;2;1;-;4;3;9;13;59
"315210 Ponte Nova";-;-;-;-;-;-;-;-;-;-;1;-;1
"315217 Ponto dos Volantes";-;-;3;-;-;-;-;-;-;-;-;-;3
"315220 Porteirinha";58;96;161;98;63;13;2;-;-;-;2;3;496
"315240 Poté";6;1;7;-;1;-;-;1;-;-;2;1;19
"315250 Pouso Alegre";2;2;-;1;-;1;1;1;2;-;1;1;12
"315270 Prados";-;-;-;-;-;-;-;-;-;-;-;1;1
"315280 Prata";2;6;15;22;11;9;6;-;1;-;1;-;73
"315290 Pratápolis";12;26;19;2;8;-;-;1;1;-;-;-;69
"315300 Pratinha";-;-;-;1;-;-;-;-;-;-;-;-;1
"315310 Presidente Bernardes";-;-;-;-;-;-;-;-;-;-;-;2;2
"315320 Presidente Juscelino";1;-;1;-;-;-;-;-;-;-;-;-;2
"315330 Presidente Kubitschek";1;-;-;-;-;-;-;-;-;-;-;-;1
"315340 Presidente Olegário";-;-;-;1;-;-;-;-;-;-;-;-;1
"315360 Prudente de Morais";1;-;-;-;2;-;-;-;-;-;1;-;4
"315370 Quartel Geral";1;-;-;-;-;1;-;-;-;-;-;1;3
"315390 Raposos";1;1;-;-;-;-;-;-;-;-;4;1;7
"315400 Raul Soares";1;-;-;-;-;-;-;-;-;-;-;1;2
"315410 Recreio";-;-;-;1;-;-;-;-;1;5;3;3;13
"315430 Resplendor";32;7;5;6;1;3;-;1;1;1;1;2;60
"315445 Riachinho";-;1;9;10;49;4;-;-;-;-;-;1;74
"315450 Riacho dos Machados";-;-;-;1;-;-;-;-;-;-;-;-;1
"315460 Ribeirão das Neves";7;20;26;12;5;2;2;2;1;-;3;3;83
"315480 Rio Acima";-;-;-;2;-;-;-;-;-;-;-;1;3
"315490 Rio Casca";5;-;-;1;-;-;-;-;-;-;-;-;6
"315500 Rio Doce";-;-;-;-;-;-;-;1;-;-;-;-;1
"315530 Rio Manso";-;1;-;-;-;-;-;-;-;-;-;3;4
"315540 Rio Novo";3;10;5;3;-;-;-;-;-;-;-;9;30
"315550 Rio Paranaíba";2;2;-;-;-;-;-;-;2;1;-;-;7
"315560 Rio Pardo de Minas";-;-;-;-;-;-;-;-;-;-;1;1;2
"315580 Rio Pomba";18;9;-;1;2;-;-;1;1;-;-;3;35
"315600 Rio Vermelho";-;-;-;1;-;-;-;-;-;-;-;-;1
"315620 Rochedo de Minas";1;-;-;-;-;-;-;-;-;-;-;-;1
"315630 Rodeiro";3;-;-;-;-;-;-;-;-;-;-;-;3
"315660 Rubim";1;-;1;1;-;-;-;-;-;-;-;-;3
