DENGUE - Notificações registradas no Sistema de Informação de Agravos de Notificação - Brasil
Casos Prováveis por Município de notificação e Mês notificação
Período:2019
"Município de notificação";"Jan";"Fev";"Mar";"Abr";"Mai";"Jun";"Jul";"Ago";"Set";"Out";"Nov";"Dez";"Total"
"210090 Araioses";-;-;-;-;1;-;3;-;-;-;-;-;4
"210095 Arame";-;-;-;-;2;-;2;-;-;-;-;-;4
"210100 Arari";-;-;1;-;-;-;-;-;-;-;-;-;1
"210110 Axixá";-;-;-;-;2;-;-;-;-;-;-;-;2
"210120 Bacabal";-;-;1;3;1;-;-;-;-;-;-;-;5
"210125 Bacabeira";-;3;4;12;4;-;-;-;-;-;-;-;23
"210140 Balsas";-;3;1;44;112;51;2;6;2;3;-;-;224
"210150 Barão de Grajaú";-;-;-;-;-;1;8;4;1;-;-;-;14
"210160 Barra do Corda";131;50;33;60;77;39;48;26;16;13;23;12;528
"210180 Benedito Leite";-;-;1;5;1;2;-;-;-;-;-;-;9
"210200 Bom Jardim";-;-;-;2;-;-;-;-;-;-;-;-;2
"210220 Buriti";-;-;-;5;-;-;-;-;-;-;-;-;5
"210235 Buritirana";-;-;2;1;-;-;-;-;-;-;-;-;3
"210255 Campestre do Maranhão";-;3;17;63;42;9;1;-;-;-;-;-;135
"210270 Cantanhede";-;-;-;-;-;1;-;-;-;-;-;-;1
"210275 Capinzal do Norte";-;-;2;4;3;5;-;-;-;-;-;-;14
"210280 Carolina";-;1;1;-;2;1;-;1;-;-;5;-;11
"210290 Carutapera";-;-;1;13;-;-;-;-;-;1;-;-;15
"210300 Caxias";-;2;42;52;46;26;14;3;2;2;-;-;189
"210317 Centro Novo do Maranhão";-;-;-;1;-;-;-;-;-;-;-;-;1
"210320 Chapadinha";-;2;6;8;6;-;-;-;-;-;-;-;22
"210325 Cidelândia";4;4;2;8;5;1;-;-;-;-;-;-;24
"210330 Codó";-;-;1;2;1;-;-;-;-;3;-;-;7
"210340 Coelho Neto";-;-;1;1;2;-;-;-;-;-;-;-;4
"210350 Colinas";-;1;-;8;72;48;22;3;1;2;-;-;157
"210360 Coroatá";-;1;-;2;1;-;-;-;-;-;-;-;4
"210370 Cururupu";-;-;1;-;2;-;-;-;-;-;-;-;3
"210380 Dom Pedro";-;1;6;5;7;10;-;-;-;3;-;-;32
"210390 Duque Bacelar";-;-;-;6;3;-;1;-;-;-;-;-;10
"210400 Esperantinópolis";1;-;-;-;1;-;-;1;-;-;-;-;3
"210405 Estreito";-;7;4;10;3;5;2;-;-;-;-;-;31
"210407 Feira Nova do Maranhão";1;2;-;-;4;56;83;4;-;1;4;5;160
"210408 Fernando Falcão";-;1;-;-;-;-;-;-;-;-;-;-;1
"210409 Formosa da Serra Negra";-;1;19;24;65;24;2;-;-;-;-;3;138
"210410 Fortaleza dos Nogueiras";-;1;-;4;1;1;1;-;-;-;5;9;22
"210420 Fortuna";-;-;-;42;1;-;-;-;-;-;-;-;43
"210430 Godofredo Viana";-;-;-;-;-;1;-;-;-;-;-;-;1
"210440 Gonçalves Dias";-;-;5;2;1;-;-;-;-;-;-;-;8
"210455 Governador Edison Lobão";13;21;29;14;10;2;3;1;-;-;-;7;100
"210462 Governador Luiz Rocha";-;-;-;1;-;-;-;-;-;-;-;-;1
"210465 Governador Newton Bello";2;1;-;-;-;-;-;-;-;-;-;-;3
"210480 Grajaú";-;1;1;2;2;-;-;-;-;-;-;-;6
"210500 Humberto de Campos";-;-;1;-;-;-;-;1;1;-;1;-;4
"210515 Igarapé do Meio";-;-;-;2;-;-;-;-;-;-;-;1;3
"210520 Igarapé Grande";-;5;31;13;4;3;-;-;-;-;-;-;56
"210530 Imperatriz";7;9;29;57;26;13;14;6;3;2;2;-;168
"210535 Itaipava do Grajaú";1;-;4;-;-;-;-;-;-;-;-;-;5
"210540 Itapecuru Mirim";-;2;18;19;14;2;-;1;-;-;-;-;56
"210542 Itinga do Maranhão";1;-;6;5;4;-;1;-;-;-;1;-;18
"210545 Jatobá";-;-;3;-;-;-;-;-;-;-;-;-;3
"210547 Jenipapo dos Vieiras";5;7;4;1;-;-;-;-;-;-;-;-;17
"210550 João Lisboa";-;1;3;-;2;-;-;-;-;-;-;-;6
"210560 Joselândia";-;-;1;6;1;-;-;-;-;-;-;-;8
"210570 Lago da Pedra";-;2;2;2;-;3;1;2;-;-;-;1;13
"210580 Lago do Junco";-;-;-;-;-;-;3;4;3;2;1;-;13
"210596 Lagoa Grande do Maranhão";4;9;-;3;12;7;6;-;1;-;-;1;43
"210598 Lajeado Novo";-;-;1;4;1;-;-;-;-;-;-;-;6
"210600 Lima Campos";-;-;1;1;-;-;-;-;-;-;-;-;2
"210630 Magalhães de Almeida";-;-;-;1;-;2;-;-;-;-;-;-;3
"210632 Maracaçumé";-;3;3;11;4;-;-;-;-;-;-;-;21
"210640 Mata Roma";1;-;1;14;-;-;-;-;-;-;-;-;16
"210660 Matões";-;1;4;3;1;5;5;2;4;-;-;1;26
"210690 Monção";-;-;-;-;-;-;-;-;-;1;-;-;1
"210700 Montes Altos";-;2;4;10;4;-;2;-;-;-;-;-;22
"210725 Nova Colinas";-;-;-;8;-;-;-;-;-;-;-;-;8
"210730 Nova Iorque";-;-;-;-;1;2;-;-;-;-;-;-;3
"210740 Olho d'Água das Cunhãs";-;1;-;33;-;-;-;-;-;-;-;-;34
"210750 Paço do Lumiar";-;-;-;7;3;1;1;4;1;1;-;-;18
"210770 Paraibano";-;1;-;-;50;10;2;-;-;-;-;-;63
"210790 Passagem Franca";-;-;-;-;-;-;1;-;-;-;-;-;1
"210800 Pastos Bons";-;-;1;-;-;-;-;-;-;-;-;-;1
"210805 Paulino Neves";-;-;2;1;-;-;-;-;-;-;-;-;3
"210810 Paulo Ramos";-;-;-;-;2;-;5;-;-;-;-;-;7
"210820 Pedreiras";-;1;-;1;2;-;-;-;-;-;-;-;4
"210825 Pedro do Rosário";-;-;-;-;1;-;-;-;-;-;-;-;1
"210845 Peritoró";-;1;-;4;1;2;4;2;-;-;-;-;14
"210850 Pindaré-Mirim";-;-;-;-;1;-;-;-;-;-;-;-;1
"210860 Pinheiro";-;-;1;1;2;3;1;-;-;-;2;-;10
"210870 Pio XII";-;1;2;6;2;-;-;-;-;-;-;-;11
"210880 Pirapemas";-;-;-;-;-;2;-;-;-;-;-;-;2
"210890 Poção de Pedras";1;-;23;6;10;7;-;-;-;-;-;-;47
"210900 Porto Franco";1;-;-;2;4;1;-;-;-;-;-;-;8
"210910 Presidente Dutra";7;26;19;15;9;-;-;1;-;-;-;-;77
"210927 Presidente Sarney";-;-;-;3;1;-;-;-;2;55;36;1;98
"210950 Riachão";1;-;2;-;-;-;-;1;5;-;-;-;9
"210955 Ribamar Fiquene";-;-;1;-;-;-;-;-;-;-;-;-;1
"210970 Sambaíba";-;-;-;-;-;1;-;-;-;-;-;-;1
"210975 Santa Filomena do Maranhão";-;34;4;-;-;-;-;-;-;-;-;-;38
"210980 Santa Helena";-;2;3;2;-;-;-;-;-;-;-;-;7
"210990 Santa Inês";5;13;6;6;3;-;-;-;1;1;-;1;36
"211000 Santa Luzia";-;2;-;-;-;-;-;-;-;-;-;-;2
"211003 Santa Luzia do Paruá";-;26;42;-;-;-;-;-;-;-;-;-;68
"211040 São Benedito do Rio Preto";-;-;-;-;1;-;1;-;-;-;-;-;2
"211060 São Bernardo";-;-;-;-;1;-;-;-;-;-;-;-;1
"211070 São Domingos do Maranhão";-;1;3;7;-;-;1;1;-;1;-;-;14
"211085 São Francisco do Brejão";-;-;3;4;3;-;1;-;-;-;-;-;11
"211090 São Francisco do Maranhão";-;1;1;5;1;-;-;7;60;-;-;-;75
"211105 São João do Paraíso";-;5;2;3;25;8;-;-;-;1;-;-;44
"211110 São João dos Patos";-;-;-;6;9;6;3;1;-;-;-;-;25
"211120 São José de Ribamar";-;-;1;6;6;1;-;-;1;1;1;-;17
"211125 São José dos Basílios";3;5;27;18;6;-;-;-;-;-;-;-;59
"211130 São Luís";31;64;91;148;281;169;203;146;94;99;37;33;1396
"211140 São Luís Gonzaga do Maranhão";-;-;10;5;-;-;-;-;-;-;-;-;15
"211150 São Mateus do Maranhão";-;-;1;3;22;4;3;-;-;-;1;-;34
"211153 São Pedro da Água Branca";-;1;10;32;-;-;-;-;-;-;-;-;43
"211157 São Pedro dos Crentes";-;5;3;4;92;206;23;20;5;3;-;-;361
"211160 São Raimundo das Mangabeiras";-;7;7;7;-;1;-;-;-;-;-;-;22
"211163 São Raimundo do Doca Bezerra";-;1;-;-;-;-;-;-;-;-;-;-;1
"211167 São Roberto";1;2;4;-;1;-;-;-;-;-;-;-;8
"211172 Satubinha";-;-;-;-;-;-;2;1;-;1;-;-;4
"211176 Senador La Rocque";-;2;5;4;9;-;-;-;-;-;-;-;20
"211180 Sítio Novo";1;3;5;15;13;8;4;18;7;1;-;1;76
"211195 Sucupira do Riachão";-;-;-;-;-;-;-;1;3;-;-;-;4
"211200 Tasso Fragoso";-;-;-;1;-;-;-;-;-;-;1;1;3
"211220 Timon";-;-;2;2;2;-;2;1;-;-;-;-;9
"211227 Tufilândia";-;1;-;-;-;-;-;-;-;-;-;-;1
"211230 Tuntum";-;22;8;22;2;1;-;-;-;-;-;-;55
"211245 Turilândia";-;-;9;16;-;-;-;-;-;-;-;-;25
"211250 Tutóia";-;-;4;1;1;-;-;-;-;-;-;-;6
"211260 Urbano Santos";-;-;-;2;11;-;-;-;-;-;-;-;13
"211270 Vargem Grande";-;1;-;-;-;-;1;-;-;-;-;-;2
"211280 Viana";-;1;1;3;2;-;-;-;-;-;1;-;8
"211285 Vila Nova dos Martírios";-;-;4;6;-;-;-;-;-;-;-;-;10
"211300 Vitorino Freire";-;-;-;-;1;-;-;-;1;-;-;-;2
"211400 Zé Doca";2;5;6;6;1;5;2;-;-;-;-;-;27
"220005 Acauã";-;-;-;-;3;2;3;-;-;-;-;-;8
"220010 Agricolândia";-;-;-;-;-;1;-;-;-;-;-;-;1
"220020 Água Branca";-;-;-;-;5;2;1;-;-;-;-;-;8
"220025 Alagoinha do Piauí";-;-;-;-;-;9;1;-;-;-;-;-;10
"220027 Alegrete do Piauí";-;-;-;-;2;-;-;2;1;-;-;-;5
"220030 Alto Longá";4;8;1;2;3;2;1;-;-;-;-;2;23
"220040 Altos";-;-;1;1;2;1;-;1;-;-;-;2;8
"220045 Alvorada do Gurguéia";-;-;1;12;24;10;4;1;-;-;-;-;52
"220060 Angical do Piauí";-;-;-;-;2;-;-;-;-;-;-;-;2
"220080 Antônio Almeida";-;-;1;-;-;-;-;-;2;3;-;-;6
"220090 Aroazes";-;-;-;-;2;-;-;-;-;-;-;-;2
"220100 Arraial";-;-;-;-;2;-;-;-;-;-;-;-;2
"220110 Avelino Lopes";-;-;-;7;15;24;8;-;-;-;-;-;54
"220115 Baixa Grande do Ribeiro";-;-;-;-;-;1;-;1;1;1;-;-;4
"220120 Barras";-;-;-;-;1;-;-;-;-;-;1;-;2
"220150 Batalha";-;-;-;2;1;1;-;-;-;-;-;-;4
"220155 Bela Vista do Piauí";-;-;-;-;-;-;3;-;-;-;-;-;3
"220157 Belém do Piauí";-;-;-;-;-;-;8;6;-;-;-;-;14
"220160 Beneditinos";2;2;6;3;1;-;-;-;-;-;-;-;14
"220170 Bertolínia";-;-;-;12;8;-;-;-;-;-;-;-;20
"220173 Betânia do Piauí";-;-;-;-;2;1;3;1;1;-;-;-;8
"220180 Bocaina";-;-;-;-;-;3;6;4;-;-;-;-;13
"220190 Bom Jesus";-;2;9;52;75;40;21;5;3;-;-;2;209
"220191 Bom Princípio do Piauí";-;-;-;-;-;-;-;35;5;-;-;-;40
"220198 Brejo do Piauí";-;-;-;-;7;5;-;-;-;-;-;-;12
"220200 Buriti dos Lopes";-;-;-;-;2;-;-;-;2;-;-;-;4
"220202 Buriti dos Montes";-;-;1;-;13;9;6;1;-;14;9;3;56
"220205 Cabeceiras do Piauí";-;-;-;1;-;1;-;-;-;-;-;-;2
"220209 Caldeirão Grande do Piauí";-;-;-;-;-;1;-;-;-;-;-;-;1
"220211 Campo Alegre do Fidalgo";-;-;-;-;-;1;3;3;1;-;-;-;8
"220213 Campo Grande do Piauí";-;-;-;-;8;2;1;-;-;-;-;-;11
"220220 Campo Maior";-;-;2;1;3;2;-;-;-;-;-;-;8
"220230 Canto do Buriti";-;-;1;24;25;-;-;-;-;-;-;-;50
"220240 Capitão de Campos";-;-;-;1;2;-;-;-;-;-;-;-;3
"220250 Caracol";-;-;1;-;45;4;-;-;-;-;-;-;50
"220253 Caraúbas do Piauí";-;-;-;-;-;-;3;20;2;-;-;-;25
"220260 Castelo do Piauí";-;-;-;5;15;4;5;1;1;-;-;-;31
"220272 Cocal dos Alves";-;-;-;-;-;-;3;1;-;-;-;-;4
"220273 Coivaras";-;-;-;-;-;4;-;1;-;-;-;-;5
"220275 Colônia do Gurguéia";-;-;-;-;4;7;1;-;-;-;-;-;12
"220277 Colônia do Piauí";-;-;-;-;-;3;-;-;-;-;-;-;3
"220285 Coronel José Dias";-;-;4;4;12;-;-;-;-;-;-;-;20
"220290 Corrente";-;-;1;1;4;7;9;1;-;-;-;-;23
"220300 Cristalândia do Piauí";-;-;-;-;1;-;-;-;-;-;-;-;1
"220310 Cristino Castro";-;-;27;15;-;-;-;-;-;-;-;-;42
"220320 Curimatá";-;-;8;11;69;11;-;-;-;-;-;-;99
"220327 Curral Novo do Piauí";-;-;-;-;2;4;-;-;-;-;-;1;7
"220330 Demerval Lobão";-;-;-;-;2;-;-;-;-;-;-;-;2
"220335 Dirceu Arcoverde";-;-;-;-;2;1;-;-;-;-;-;-;3
"220340 Dom Expedito Lopes";-;-;-;-;-;-;18;-;-;-;-;-;18
"220345 Dom Inocêncio";-;-;1;-;1;6;2;-;1;-;-;-;11
"220342 Domingos Mourão";-;2;-;-;-;-;-;-;-;-;-;-;2
"220350 Elesbão Veloso";-;-;1;-;-;-;-;-;-;-;-;-;1
"220360 Eliseu Martins";-;-;-;5;26;-;-;-;-;-;-;-;31
"220370 Esperantina";-;-;-;-;2;1;-;-;-;-;-;-;3
"220380 Flores do Piauí";-;-;-;-;6;1;1;-;-;-;-;-;8
"220390 Floriano";1;-;2;7;8;13;8;2;-;1;2;-;44
"220410 Francisco Ayres";-;-;-;2;-;-;-;-;-;-;-;-;2
"220415 Francisco Macedo";-;-;-;-;-;-;1;3;-;-;-;-;4
"220430 Fronteiras";-;-;-;-;-;1;1;-;-;-;-;-;2
"220435 Geminiano";-;-;-;1;-;15;15;2;-;-;-;-;33
"220440 Gilbués";-;-;-;-;4;1;2;-;2;-;-;-;9
"220450 Guadalupe";-;3;9;5;21;2;2;-;-;-;-;-;42
"220460 Hugo Napoleão";-;-;-;-;2;-;-;-;-;-;-;-;2
"220490 Isaías Coelho";-;-;-;-;8;7;-;-;-;-;-;-;15
"220500 Itainópolis";-;-;-;-;-;25;18;-;7;3;-;-;53
"220520 Jaicós";2;-;-;-;13;62;32;3;-;-;-;-;112
"220525 Jardim do Mulato";-;-;-;-;1;1;-;-;-;-;-;-;2
"220535 João Costa";-;-;-;1;1;-;-;-;-;-;-;-;2
"220545 Joca Marques";-;-;-;1;1;-;1;-;-;-;-;-;3
"220550 José de Freitas";-;-;2;-;1;1;-;-;-;-;-;-;4
"220552 Júlio Borges";3;10;2;6;7;9;-;-;-;-;-;-;37
"220553 Jurema";-;-;-;-;4;6;2;-;-;-;-;-;12
"220557 Lagoa de São Francisco";-;-;-;-;1;2;1;-;-;-;-;-;4
"220556 Lagoa do Barro do Piauí";-;-;-;-;-;-;-;1;-;-;-;-;1
"220558 Lagoa do Piauí";-;-;-;-;2;-;-;-;-;-;-;-;2
"220554 Lagoinha do Piauí";-;-;-;-;1;-;-;-;-;-;-;-;1
"220570 Luís Correia";-;-;2;5;12;-;1;1;4;-;-;1;26
"220580 Luzilândia";-;-;1;-;-;-;-;-;-;-;-;-;1
"220585 Madeiro";-;1;-;-;-;-;-;-;-;-;-;-;1
"220590 Manoel Emídio";-;-;-;-;2;6;12;-;-;-;-;-;20
"220600 Marcos Parente";-;-;-;-;-;1;-;-;-;-;-;-;1
"220605 Massapê do Piauí";-;-;-;-;-;1;9;2;-;-;-;-;12
"220640 Monsenhor Gil";-;-;1;-;-;-;2;1;1;2;-;-;7
"220650 Monsenhor Hipólito";-;-;-;1;-;-;-;1;-;-;-;-;2
"220660 Monte Alegre do Piauí";-;-;-;2;17;1;-;-;-;-;-;-;20
"220667 Morro do Chapéu do Piauí";-;-;-;1;2;-;-;-;-;-;-;-;3
"220670 Nazaré do Piauí";-;-;-;1;4;-;-;-;-;-;-;-;5
"220680 Nossa Senhora dos Remédios";-;1;-;1;-;1;-;-;-;-;-;-;3
"220690 Novo Oriente do Piauí";-;-;-;1;1;-;1;-;-;-;-;-;3
"220695 Novo Santo Antônio";-;-;-;-;2;-;-;-;-;-;-;-;2
"220700 Oeiras";-;3;7;8;14;31;24;31;9;-;-;-;127
"220710 Olho D'Água do Piauí";-;-;-;1;-;-;-;-;-;-;-;-;1
"220720 Padre Marcos";-;-;-;-;-;6;4;1;-;-;-;-;11
"220730 Paes Landim";-;-;-;-;1;1;2;2;1;-;-;-;7
"220735 Pajeú do Piauí";-;-;-;-;-;-;-;1;-;-;-;-;1
"220755 Paquetá";-;-;-;-;-;4;-;-;-;-;-;-;4
"220760 Parnaguá";1;3;3;3;8;1;1;3;-;1;1;-;25
"220770 Parnaíba";1;1;5;9;18;36;19;8;7;2;3;2;111
"220775 Passagem Franca do Piauí";1;-;-;-;1;-;-;-;-;-;-;-;2
"220780 Paulistana";-;-;-;-;4;1;-;-;-;-;-;-;5
"220785 Pavussu";-;-;-;27;-;-;-;-;-;-;-;-;27
"220790 Pedro II";-;-;-;2;14;24;8;2;2;-;4;1;57
"220793 Pedro Laurentino";-;-;-;-;-;-;5;-;-;-;-;-;5
"220800 Picos";-;-;-;5;71;124;92;31;8;-;1;-;332
"220810 Pimenteiras";-;-;-;-;3;3;-;-;-;-;-;-;6
"220820 Pio IX";-;-;-;-;-;-;-;2;1;-;-;-;3
"220830 Piracuruca";-;2;-;1;2;1;-;-;-;1;-;-;7
"220840 Piripiri";-;-;-;1;2;-;1;3;-;-;-;-;7
"220870 Redenção do Gurguéia";-;-;1;2;3;-;1;1;-;-;-;-;8
"220880 Regeneração";-;2;1;2;5;1;-;2;-;1;-;-;14
"220890 Ribeiro Gonçalves";-;-;-;1;1;2;1;-;-;-;-;-;5
"220900 Rio Grande do Piauí";2;-;8;23;13;-;-;-;-;-;-;-;46
"220910 Santa Cruz do Piauí";-;-;-;-;1;-;-;-;-;1;-;-;2
"220930 Santa Luz";-;-;-;2;13;2;-;-;-;-;-;-;17
"220937 Santa Rosa do Piauí";-;-;1;-;-;-;-;1;-;-;-;-;2
"220940 Santo Antônio de Lisboa";-;-;-;-;-;-;1;-;1;-;-;-;2
"220975 São Gonçalo do Gurguéia";-;-;-;-;1;-;-;-;1;-;-;-;2
"220990 São João da Serra";-;-;-;1;2;2;6;-;-;-;-;-;11
"220995 São João da Varjota";-;-;-;-;-;1;4;1;-;-;-;-;6
"220997 São João do Arraial";-;-;-;1;-;1;-;-;1;-;-;-;3
"221000 São João do Piauí";-;-;-;-;7;3;18;1;-;-;-;-;29
"221005 São José do Divino";1;-;-;-;-;-;3;-;-;1;-;-;5
"221020 São José do Piauí";-;-;-;3;5;-;-;-;-;-;-;-;8
"221030 São Julião";-;-;-;-;-;-;11;-;-;-;-;-;11
"221035 São Lourenço do Piauí";-;-;-;-;-;1;-;-;-;-;-;-;1
"221039 São Miguel do Fidalgo";-;-;-;-;1;-;-;-;-;-;-;-;1
"221040 São Miguel do Tapuio";-;-;-;1;27;6;15;3;-;-;-;-;52
"221060 São Raimundo Nonato";6;6;16;21;47;32;6;2;1;2;4;1;144
"221062 Sebastião Barros";-;-;-;1;1;-;-;-;-;-;-;-;2
"221063 Sebastião Leal";-;-;-;-;10;21;-;1;-;-;-;-;32
"221070 Simões";-;-;10;3;3;3;-;-;-;-;-;-;19
"221080 Simplício Mendes";-;1;6;6;52;18;30;16;2;-;-;-;131
"221090 Socorro do Piauí";-;-;-;-;-;-;-;1;-;-;-;-;1
"221093 Sussuapara";-;-;-;-;-;-;13;2;2;-;-;-;17
"221095 Tamboril do Piauí";-;-;-;4;4;-;-;-;-;-;-;-;8
"221100 Teresina";163;190;439;998;1291;738;584;161;105;76;70;76;4891
"221110 União";1;1;5;3;3;-;1;-;-;-;-;-;14
"221120 Uruçuí";-;-;1;35;74;37;11;-;-;1;-;2;161
"221130 Valença do Piauí";-;-;-;12;40;38;12;3;-;-;-;-;105
"221135 Várzea Branca";-;-;-;-;-;1;-;-;-;-;-;-;1
"221140 Várzea Grande";-;-;-;1;-;-;-;-;1;-;-;-;2
"221150 Vera Mendes";-;-;-;-;-;-;1;1;-;-;-;-;2
"230010 Abaiara";1;2;-;-;-;-;-;-;-;-;-;-;3
"230020 Acaraú";-;-;-;1;2;-;1;-;-;-;-;-;4
"230030 Acopiara";-;5;68;170;166;47;3;1;-;-;-;-;460
"230040 Aiuaba";-;-;-;-;-;-;-;2;-;1;-;-;3
"230050 Alcântaras";-;-;-;3;11;2;1;-;-;-;-;-;17
"230060 Altaneira";-;-;-;-;8;-;2;-;-;-;-;-;10
"230070 Alto Santo";-;-;-;-;-;-;1;-;-;-;-;-;1
"230075 Amontada";-;1;-;1;1;1;-;-;1;-;-;2;7
"230090 Apuiarés";-;-;3;-;-;-;-;-;-;-;-;-;3
"230100 Aquiraz";1;-;1;3;2;1;-;-;-;-;1;-;9
"230110 Aracati";6;7;33;42;61;68;42;51;56;11;6;1;384
"230125 Ararendá";-;-;-;-;-;-;3;4;2;-;-;-;9
"230130 Araripe";-;-;-;-;1;-;1;1;-;1;-;-;4
"230140 Aratuba";3;31;32;11;6;9;2;-;1;1;-;1;97
"230150 Arneiroz";-;-;-;5;-;-;-;-;-;-;-;-;5
"230160 Assaré";-;-;1;1;3;1;1;9;-;1;1;-;18
"230180 Baixio";-;-;-;-;2;13;8;-;-;-;-;-;23
"230185 Banabuiú";1;-;-;3;-;-;1;1;1;-;-;-;7
"230190 Barbalha";-;-;-;8;10;15;9;12;4;-;2;-;60
"230195 Barreira";-;-;-;-;-;-;-;-;-;-;-;1;1
"230200 Barro";-;-;-;-;1;4;1;-;-;-;-;-;6
"230220 Beberibe";-;-;5;23;72;40;9;2;5;7;-;-;163
"230230 Bela Cruz";-;-;-;-;-;-;-;1;1;-;-;-;2
"230240 Boa Viagem";1;2;4;6;17;3;2;5;2;4;5;-;51
"230250 Brejo Santo";2;1;11;51;122;60;43;55;21;4;10;4;384
"230260 Camocim";-;-;1;1;-;-;-;-;-;-;-;-;2
"230270 Campos Sales";2;-;-;2;1;-;-;-;2;-;-;-;7
"230280 Canindé";1;5;13;36;29;28;7;5;6;5;2;2;139
"230290 Capistrano";-;1;-;-;-;-;-;1;-;-;-;-;2
"230300 Caridade";4;-;-;-;1;3;2;-;-;-;-;-;10
"230320 Caririaçu";1;-;-;-;-;-;1;-;2;3;-;6;13
"230330 Cariús";-;-;-;-;1;1;-;-;-;-;-;-;2
"230340 Carnaubal";-;-;-;-;-;-;-;-;-;-;-;1;1
"230350 Cascavel";1;49;94;91;15;20;8;4;4;-;1;1;288
"230360 Catarina";-;1;5;12;5;9;7;-;2;3;1;8;53
"230370 Caucaia";8;17;41;321;156;64;13;5;4;-;1;-;630
"230380 Cedro";-;-;-;-;-;2;-;-;-;-;-;-;2
"230390 Chaval";-;-;1;-;5;-;-;-;-;-;-;-;6
"230393 Choró";1;-;5;11;14;9;10;1;4;1;-;-;56
"230395 Chorozinho";-;-;-;1;-;-;-;-;-;-;-;-;1
"230400 Coreaú";-;1;-;-;-;-;-;-;-;-;-;-;1
"230410 Crateús";-;-;3;3;8;8;3;15;5;4;1;-;50
"230420 Crato";-;-;-;5;10;15;30;25;10;21;20;5;141
"230425 Cruz";-;1;-;2;1;1;-;-;2;1;-;-;8
"230426 Deputado Irapuan Pinheiro";-;-;-;-;-;1;1;-;-;-;-;-;2
"230427 Ererê";42;18;2;16;14;16;17;36;2;3;-;-;166
"230428 Eusébio";-;-;-;-;-;-;-;-;-;1;-;1;2
"230430 Farias Brito";1;-;-;-;1;2;1;2;-;-;-;-;7
"230440 Fortaleza";108;128;387;675;571;479;466;405;326;177;185;162;4069
"230445 Fortim";-;-;-;8;33;42;30;5;-;-;-;-;118
"230465 Graça";-;-;-;-;-;-;1;-;-;-;-;-;1
"230470 Granja";-;-;-;4;2;-;-;-;-;-;2;-;8
"230480 Granjeiro";-;-;-;-;-;1;-;2;-;-;-;-;3
"230490 Groaíras";-;-;1;-;-;-;-;-;-;-;-;-;1
"230495 Guaiúba";-;-;-;-;-;-;-;-;1;-;-;-;1
"230500 Guaraciaba do Norte";-;-;-;-;1;-;-;-;-;-;-;-;1
"230510 Guaramiranga";-;-;-;-;-;-;1;1;-;7;13;-;22
"230520 Hidrolândia";-;-;1;-;1;-;-;1;-;1;-;-;4
"230523 Horizonte";1;2;1;7;11;2;-;-;-;-;-;-;24
"230526 Ibaretama";-;-;-;-;1;-;-;-;-;2;1;-;4
"230530 Ibiapina";-;-;-;-;-;1;-;-;-;-;-;-;1
"230533 Ibicuitinga";-;-;1;-;1;4;3;5;7;9;6;5;41
"230535 Icapuí";1;1;2;9;33;79;43;18;14;3;-;-;203
"230540 Icó";-;-;-;3;4;4;4;13;-;7;4;3;42
"230550 Iguatu";7;7;25;62;413;345;249;122;29;8;-;2;1269
"230560 Independência";-;-;-;-;-;1;-;1;1;-;-;-;3
"230570 Ipaumirim";1;-;-;1;5;2;2;-;-;-;-;-;11
"230580 Ipu";-;-;-;-;-;-;2;-;-;-;-;-;2
"230590 Ipueiras";-;-;1;6;2;4;3;-;-;-;-;1;17
"230600 Iracema";1;2;1;3;4;1;4;-;-;1;-;1;18
"230610 Irauçuba";1;1;-;2;3;1;1;6;3;1;-;-;19
"230620 Itaiçaba";-;-;-;1;18;26;17;18;6;4;15;19;124
"230625 Itaitinga";1;-;2;3;-;-;-;2;1;-;-;-;9
"230640 Itapipoca";-;-;2;1;4;1;1;-;-;-;-;-;9
"230650 Itapiúna";-;-;1;-;-;-;-;-;-;-;-;-;1
"230655 Itarema";-;-;-;1;1;4;-;1;3;4;-;-;14
"230660 Itatira";1;1;-;4;1;-;-;1;-;1;-;-;9
"230670 Jaguaretama";-;-;-;6;46;73;70;29;14;-;1;-;239
"230680 Jaguaribara";-;-;-;3;2;2;10;14;4;2;-;1;38
"230690 Jaguaribe";-;-;1;7;3;21;3;2;1;-;-;1;39
"230700 Jaguaruana";-;-;2;11;37;52;70;42;32;1;9;4;260
"230710 Jardim";-;-;4;18;12;10;22;13;4;2;-;4;89
"230720 Jati";3;52;27;13;8;-;1;-;-;1;1;1;107
"230725 Jijoca de Jericoacoara";-;1;4;4;4;-;-;-;-;-;-;-;13
"230730 Juazeiro do Norte";1;2;-;2;8;18;7;6;2;1;1;3;51
"230740 Jucás";-;-;-;1;2;4;-;-;-;-;-;-;7
"230750 Lavras da Mangabeira";-;1;-;-;1;-;-;-;-;-;-;-;2
"230760 Limoeiro do Norte";-;3;9;45;53;77;87;36;14;3;6;7;340
"230763 Madalena";-;-;-;10;1;1;9;19;10;1;-;-;51
"230765 Maracanaú";1;1;-;1;3;2;1;2;2;1;1;-;15
"230770 Maranguape";3;6;34;25;18;11;9;2;9;4;2;6;129
"230780 Marco";-;-;-;2;-;-;-;-;-;-;-;-;2
"230790 Martinópole";-;-;-;-;-;1;-;-;-;-;-;-;1
"230800 Massapê";-;1;1;1;-;-;-;-;-;-;-;-;3
"230810 Mauriti";-;-;1;5;42;35;34;57;30;1;11;-;216
