DENGUE - Notificações registradas no Sistema de Informação de Agravos de Notificação - Brasil
Casos Prováveis por Município de notificação e Mês notificação
Período:2015
"Município de notificação";"Jan";"Fev";"Mar";"Abr";"Mai";"Jun";"Jul";"Ago";"Set";"Out";"Nov";"Dez";"Total"
"292390 Pau Brasil";-;-;1;9;17;9;1;-;1;-;-;-;38
"292400 Paulo Afonso";3;5;85;120;26;2;19;9;6;2;5;2;284
"292405 Pé de Serra";-;2;8;2;9;13;4;-;3;3;4;3;51
"292410 Pedrão";-;-;-;-;-;-;-;-;1;-;-;-;1
"292420 Pedro Alexandre";-;-;3;1;-;-;-;-;-;1;-;-;5
"292440 Pilão Arcado";-;-;-;-;1;3;6;1;-;-;-;-;11
"292450 Pindaí";2;-;-;-;1;-;-;-;-;-;1;5;9
"292460 Pindobaçu";1;-;5;19;3;3;2;5;1;4;4;4;51
"292465 Pintadas";-;-;2;13;24;78;35;22;2;5;7;4;192
"292467 Piraí do Norte";-;-;-;-;1;-;1;-;-;-;-;-;2
"292470 Piripá";-;-;-;-;-;-;1;-;2;2;-;-;5
"292480 Piritiba";-;-;1;1;7;-;10;1;-;-;-;-;20
"292490 Planaltino";-;-;2;2;2;-;2;2;2;1;2;-;15
"292500 Planalto";-;-;-;5;-;-;-;-;-;-;-;2;7
"292510 Poções";-;-;-;4;1;-;-;-;-;-;-;-;5
"292520 Pojuca";-;1;4;11;2;2;1;1;-;-;-;-;22
"292525 Ponto Novo";-;3;1;8;18;8;5;7;2;1;4;1;58
"292530 Porto Seguro";1;1;3;15;14;2;6;5;-;-;-;1;48
"292550 Prado";-;-;1;2;2;2;-;-;-;-;-;-;7
"292560 Presidente Dutra";1;3;1;3;6;1;-;-;-;-;-;3;18
"292570 Presidente Jânio Quadros";1;2;-;3;3;1;-;-;-;-;1;-;11
"292575 Presidente Tancredo Neves";-;-;-;8;4;-;2;-;-;-;-;1;15
"292580 Queimadas";-;1;-;1;16;5;-;-;-;-;-;-;23
"292590 Quijingue";-;-;5;24;20;-;3;1;1;-;-;-;54
"292593 Quixabeira";-;-;54;38;27;13;10;6;1;2;10;4;165
"292595 Rafael Jambeiro";1;-;1;1;3;-;17;2;-;-;-;1;26
"292600 Remanso";-;-;5;7;12;4;13;15;9;3;-;4;72
"292610 Retirolândia";-;-;3;9;60;19;1;-;-;-;-;-;92
"292620 Riachão das Neves";-;1;5;9;15;1;-;-;-;-;-;-;31
"292630 Riachão do Jacuípe";14;15;11;7;19;15;12;7;8;5;8;7;128
"292640 Riacho de Santana";-;-;-;1;4;4;-;3;-;-;-;-;12
"292650 Ribeira do Amparo";1;1;3;8;-;-;1;1;1;1;1;-;18
"292660 Ribeira do Pombal";-;4;9;1;1;3;7;9;-;-;2;9;45
"292670 Rio de Contas";-;1;1;1;1;5;4;4;6;8;2;-;33
"292680 Rio do Antônio";-;-;-;-;-;-;-;-;-;-;1;-;1
"292690 Rio do Pires";-;-;2;2;-;-;-;-;-;1;2;-;7
"292700 Rio Real";2;6;16;4;4;4;7;4;5;1;1;3;57
"292710 Rodelas";-;-;1;13;2;-;-;-;-;4;-;1;21
"292720 Ruy Barbosa";1;-;105;73;22;5;-;2;26;16;15;1;266
"292740 Salvador";87;101;296;516;800;773;830;671;733;384;243;346;5780
"292750 Santa Bárbara";-;-;2;2;89;40;119;5;10;5;1;-;273
"292760 Santa Brígida";-;-;44;35;10;1;-;-;-;-;4;64;158
"292770 Santa Cruz Cabrália";-;-;-;9;16;9;3;4;-;-;1;6;48
"292780 Santa Cruz da Vitória";-;-;-;13;5;-;-;-;-;1;-;-;19
"292790 Santa Inês";-;1;-;-;-;-;1;1;-;-;-;-;3
"292805 Santa Luzia";-;-;2;10;6;2;2;-;1;-;-;-;23
"292810 Santa Maria da Vitória";-;-;5;5;35;40;9;-;-;-;-;6;100
"292840 Santa Rita de Cássia";1;-;1;4;1;-;2;-;1;-;-;-;10
"292850 Santa Teresinha";-;-;-;3;11;5;12;1;1;1;-;-;34
"292800 Santaluz";1;1;22;112;117;31;73;96;5;8;20;46;532
"292820 Santana";1;1;6;19;28;5;11;5;5;5;5;8;99
"292860 Santo Amaro";1;2;-;6;12;1;2;6;4;-;12;2;48
"292870 Santo Antônio de Jesus";-;1;2;11;14;15;40;7;4;1;5;3;103
"292880 Santo Estêvão";-;-;1;2;10;34;41;26;2;8;2;4;130
"292890 São Desidério";1;-;2;3;9;3;-;-;-;-;-;-;18
"292895 São Domingos";-;5;32;46;48;46;27;12;7;5;1;2;231
"292910 São Felipe";1;-;-;-;-;-;1;1;1;-;1;-;5
"292900 São Félix";1;1;2;3;4;4;10;-;-;-;-;-;25
"292905 São Félix do Coribe";-;1;1;9;27;19;2;-;-;-;-;-;59
"292920 São Francisco do Conde";-;-;-;6;81;137;152;3;32;1;1;-;413
"292925 São Gabriel";-;-;1;-;1;4;5;1;2;1;-;1;16
"292930 São Gonçalo dos Campos";1;-;9;3;12;9;2;2;5;2;-;1;46
"292935 São José da Vitória";-;-;78;40;3;-;-;-;-;1;-;5;127
"292937 São José do Jacuípe";1;-;1;-;15;56;52;12;-;-;-;-;137
"292940 São Miguel das Matas";-;-;-;1;-;-;-;2;-;1;-;-;4
"292950 São Sebastião do Passé";-;3;4;11;6;11;6;2;-;-;-;-;43
"292960 Sapeaçu";-;1;1;19;38;102;104;10;5;3;-;-;283
"292970 Sátiro Dias";-;-;3;9;1;-;3;10;1;-;-;-;27
"292975 Saubara";-;-;-;-;-;-;-;-;1;-;-;-;1
"292980 Saúde";1;-;-;-;6;2;3;7;1;-;4;-;24
"292990 Seabra";1;5;8;9;11;3;3;2;1;1;3;4;51
"293000 Sebastião Laranjeiras";-;-;-;-;-;29;46;1;-;-;-;-;76
"293010 Senhor do Bonfim";3;1;3;20;18;19;53;29;11;1;15;23;196
"293020 Sento Sé";2;2;1;-;20;18;23;1;3;-;4;10;84
"293015 Serra do Ramalho";-;-;-;-;27;10;4;1;3;-;1;-;46
"293030 Serra Dourada";1;1;-;5;4;1;-;-;-;5;-;10;27
"293040 Serra Preta";-;-;-;-;4;1;1;-;-;-;-;-;6
"293050 Serrinha";-;-;56;81;121;300;201;105;62;34;102;220;1282
"293060 Serrolândia";-;1;1;2;9;28;42;21;4;21;33;23;185
"293070 Simões Filho";2;29;610;693;522;67;240;231;75;44;35;10;2558
"293075 Sítio do Mato";-;-;-;1;26;37;11;2;-;-;-;-;77
"293076 Sítio do Quinto";9;6;45;8;-;-;-;-;-;-;3;10;81
"293077 Sobradinho";-;-;-;-;2;-;2;3;4;-;-;1;12
"293080 Souto Soares";-;17;17;18;26;17;8;1;1;5;-;1;111
"293090 Tabocas do Brejo Velho";-;-;-;-;-;-;2;-;-;-;-;-;2
"293105 Tanque Novo";-;2;7;70;28;-;4;1;-;3;-;4;119
"293110 Tanquinho";2;-;-;-;23;33;57;3;-;-;-;-;118
"293120 Taperoá";-;2;31;95;19;-;-;-;-;-;-;-;147
"293130 Tapiramutá";-;-;-;-;3;11;6;1;-;2;-;10;33
"293135 Teixeira de Freitas";7;4;6;9;48;33;28;33;9;2;3;9;191
"293140 Teodoro Sampaio";-;-;-;-;1;1;-;-;2;-;-;-;4
"293150 Teofilândia";-;18;3;4;5;19;19;-;-;-;-;-;68
"293160 Teolândia";-;-;-;-;2;1;-;4;3;1;1;-;12
"293170 Terra Nova";-;-;-;-;-;-;4;3;1;-;-;2;10
"293180 Tremedal";-;-;1;7;31;7;5;6;-;2;-;-;59
"293190 Tucano";-;-;6;13;16;15;38;44;7;7;5;4;155
"293200 Uauá";-;-;-;-;-;-;2;3;3;-;2;1;11
"293210 Ubaíra";1;2;-;14;4;-;-;-;1;-;-;-;22
"293220 Ubaitaba";-;1;20;13;4;-;7;-;-;-;-;-;45
"293230 Ubatã";1;-;1;1;2;1;1;1;-;-;1;3;12
"293240 Uibaí";-;-;-;1;1;6;58;4;-;2;4;9;85
"293245 Umburanas";-;1;1;-;2;-;-;-;-;-;-;-;4
"293250 Una";2;5;22;106;23;-;-;-;-;-;-;-;158
"293270 Uruçuca";-;-;55;22;-;-;-;1;1;-;-;-;79
"293280 Utinga";-;-;2;1;3;-;1;1;-;-;1;-;9
"293290 Valença";-;1;17;13;11;9;22;11;24;12;2;60;182
"293300 Valente";-;51;149;129;123;20;11;5;2;-;6;8;504
"293305 Várzea da Roça";-;-;-;8;30;9;17;34;116;53;15;37;319
"293310 Várzea do Poço";-;-;-;15;32;77;61;96;56;29;45;5;416
"293315 Várzea Nova";-;-;-;-;1;1;1;-;-;-;3;11;17
"293317 Varzedo";-;-;1;1;1;-;-;-;2;-;-;-;5
"293320 Vera Cruz";-;-;40;59;23;10;4;-;5;3;1;1;146
"293325 Vereda";-;-;-;-;1;-;-;-;-;-;-;-;1
"293330 Vitória da Conquista";35;11;31;135;102;42;23;8;9;2;21;44;463
"293340 Wagner";1;-;-;-;-;1;3;-;-;-;1;-;6
"293345 Wanderley";-;-;6;2;26;8;2;-;-;-;-;5;49
"293350 Wenceslau Guimarães";1;-;1;-;4;-;-;2;-;-;-;-;8
"293360 Xique-Xique";-;-;1;60;18;1;3;-;-;2;-;-;85
"310010 Abadia dos Dourados";-;19;75;17;8;6;-;-;-;-;-;-;125
"310020 Abaeté";2;7;30;62;61;16;3;-;-;-;-;-;181
"310030 Abre Campo";-;-;-;2;1;1;1;-;-;-;-;-;5
"310060 Água Boa";-;-;-;-;2;-;-;-;-;-;-;-;2
"310070 Água Comprida";1;2;3;3;3;2;-;-;-;1;5;3;23
"310080 Aguanil";-;-;-;1;2;-;-;-;-;-;-;-;3
"310090 Águas Formosas";2;-;-;-;1;3;-;-;2;5;3;1;17
"310100 Águas Vermelhas";25;35;5;-;-;-;-;-;-;-;-;-;65
"310110 Aimorés";-;1;28;33;27;25;38;28;43;29;21;9;282
"310140 Albertina";-;1;-;4;2;-;-;-;-;-;-;-;7
"310150 Além Paraíba";2;-;3;58;67;31;14;2;1;2;20;125;325
"310160 Alfenas";31;84;352;950;759;139;5;1;3;8;14;96;2442
"310163 Alfredo Vasconcelos";-;-;-;1;-;-;-;-;-;-;-;-;1
"310170 Almenara";-;-;2;3;8;2;9;1;-;-;-;-;25
"310180 Alpercata";-;-;-;-;-;-;-;-;-;-;-;1;1
"310190 Alpinópolis";-;-;1;10;9;2;-;1;-;-;1;2;26
"310200 Alterosa";-;-;2;2;4;2;-;-;-;-;1;-;11
"315350 Alto Jequitibá";-;-;1;-;1;-;-;-;-;-;-;-;2
"310210 Alto Rio Doce";-;-;-;1;-;-;-;-;-;-;-;3;4
"310220 Alvarenga";-;-;-;-;4;1;1;3;5;5;1;-;20
"310230 Alvinópolis";-;-;1;2;4;5;1;1;-;-;-;5;19
"310240 Alvorada de Minas";-;-;-;-;-;-;1;-;-;-;-;-;1
"310260 Andradas";2;17;110;457;253;10;1;-;-;-;-;1;851
"310280 Andrelândia";2;-;9;6;3;1;-;-;-;-;-;-;21
"310300 Antônio Dias";-;-;-;-;-;-;1;-;-;-;-;-;1
"310320 Araçaí";3;-;-;-;-;1;1;-;-;-;-;8;13
"310340 Araçuaí";2;8;21;124;239;92;11;10;6;1;6;10;530
"310350 Araguari";10;88;403;417;289;101;25;4;1;5;1;24;1368
"310360 Arantina";-;-;-;1;-;-;-;-;-;-;-;-;1
"310375 Araporã";72;43;-;-;-;-;-;-;-;-;-;1;116
"310390 Araújos";1;-;15;41;71;30;6;4;-;1;3;14;186
"310400 Araxá";18;52;196;502;491;184;43;16;4;2;6;33;1547
"310410 Arceburgo";61;172;243;129;71;11;-;-;-;-;1;1;689
"310420 Arcos";137;319;733;407;103;2;-;-;1;3;-;1;1706
"310430 Areado";-;1;3;8;11;1;1;-;-;-;-;2;27
"310440 Argirita";-;-;-;-;1;-;-;-;-;-;-;1;2
"310450 Arinos";1;-;8;30;24;14;6;4;17;7;10;2;123
"310460 Astolfo Dutra";1;2;7;12;15;19;17;3;-;-;14;79;169
"310470 Ataléia";-;-;5;-;-;-;-;-;-;-;-;1;6
"310480 Augusto de Lima";1;-;1;33;27;2;-;3;5;1;2;6;81
"310490 Baependi";-;-;3;26;21;4;-;-;-;-;-;-;54
"310500 Baldim";-;-;2;16;16;22;3;2;-;-;-;-;61
"310510 Bambuí";223;314;158;70;13;-;-;-;-;4;1;5;788
"310520 Bandeira";-;-;1;-;-;-;-;-;-;-;-;-;1
"310530 Bandeira do Sul";-;-;-;2;3;-;-;-;-;1;-;-;6
"310540 Barão de Cocais";-;1;1;2;7;5;1;1;-;-;5;18;41
"310550 Barão de Monte Alto";-;-;-;3;1;-;-;-;-;-;-;-;4
"310560 Barbacena";-;1;4;8;8;1;7;-;-;7;2;4;42
"310590 Barroso";-;-;17;15;24;5;1;-;3;6;-;2;73
"310600 Bela Vista de Minas";-;-;3;2;3;2;-;-;-;-;1;2;13
"310610 Belmiro Braga";1;-;-;1;5;2;-;-;-;-;-;-;9
"310620 Belo Horizonte";256;259;1386;5237;7151;2307;465;87;104;70;241;1735;19298
"310630 Belo Oriente";-;-;3;12;10;2;-;-;-;-;-;-;27
"310640 Belo Vale";1;-;3;10;10;3;2;-;-;-;-;3;32
"310650 Berilo";1;-;-;4;6;1;-;-;-;-;-;-;12
"310660 Bertópolis";-;-;-;-;4;-;1;1;-;-;-;-;6
"310670 Betim";218;695;3336;8642;7216;1780;343;252;48;35;86;169;22820
"310690 Bicas";-;-;-;1;2;-;-;1;-;-;2;-;6
"310700 Biquinhas";-;-;-;27;32;5;4;2;-;-;-;1;71
"310710 Boa Esperança";-;1;9;28;48;15;3;-;-;2;1;1;108
"310730 Bocaiúva";4;2;15;47;94;79;33;18;12;15;32;38;389
"310740 Bom Despacho";18;52;297;746;471;120;17;9;1;1;4;33;1769
"310750 Bom Jardim de Minas";-;-;-;2;-;-;-;-;-;-;-;-;2
"310770 Bom Jesus do Amparo";-;-;-;2;1;-;-;-;-;-;-;-;3
"310780 Bom Jesus do Galho";-;-;-;-;-;-;-;-;-;-;-;1;1
"310790 Bom Repouso";-;-;-;1;1;2;-;-;-;-;-;-;4
"310800 Bom Sucesso";-;-;-;32;26;4;-;-;-;-;-;3;65
"310810 Bonfim";-;-;-;-;3;4;-;-;-;1;2;7;17
"310820 Bonfinópolis de Minas";-;-;4;16;18;26;6;2;1;-;-;-;73
"310825 Bonito de Minas";-;-;1;2;15;9;3;-;-;-;-;-;30
"310830 Borda da Mata";1;1;10;23;11;-;1;-;-;-;1;-;48
"310840 Botelhos";-;-;1;1;-;-;-;-;-;-;-;-;2
"310855 Brasilândia de Minas";-;-;1;1;3;2;1;-;-;-;-;-;8
"310860 Brasília de Minas";-;-;8;20;14;9;2;3;-;-;-;-;56
"310880 Braúnas";-;2;3;4;6;2;-;1;-;-;-;-;18
"310890 Brazópolis";-;-;2;2;1;-;1;-;-;-;-;-;6
"310900 Brumadinho";26;2;32;128;128;60;11;1;5;17;138;255;803
"310910 Bueno Brandão";1;1;1;-;-;-;-;-;-;-;-;-;3
"310920 Buenópolis";3;4;20;32;20;13;7;2;7;2;3;2;115
"310925 Bugre";-;-;-;-;-;-;-;-;-;-;-;1;1
"310930 Buritis";2;2;19;18;65;67;15;20;5;1;-;-;214
"310940 Buritizeiro";1;1;9;12;16;46;8;2;1;-;-;2;98
"310945 Cabeceira Grande";-;-;1;9;-;-;-;-;-;-;-;-;10
"310950 Cabo Verde";1;1;2;3;-;-;-;-;-;-;-;1;8
"310960 Cachoeira da Prata";-;2;6;63;63;8;-;3;1;-;5;6;157
"310970 Cachoeira de Minas";-;1;14;20;11;4;-;-;-;-;-;-;50
"310270 Cachoeira de Pajeú";1;-;-;1;-;-;-;-;-;-;-;3;5
"310990 Caetanópolis";-;-;3;3;9;6;-;-;1;4;6;6;38
"311000 Caeté";-;-;-;6;3;8;-;-;-;-;-;1;18
"311030 Caldas";1;2;1;2;-;-;1;-;-;-;1;1;9
"311040 Camacho";-;-;-;1;-;-;2;-;-;-;-;-;3
"311050 Camanducaia";-;-;5;8;4;1;-;-;-;-;-;-;18
"311060 Cambuí";-;1;5;8;15;-;1;-;1;1;4;5;41
"311070 Cambuquira";718;253;159;95;27;3;1;-;1;4;-;-;1261
"311080 Campanário";2;-;1;2;3;4;4;2;2;3;3;18;44
"311090 Campanha";-;7;95;124;159;22;1;1;-;-;-;2;411
"311100 Campestre";3;-;-;2;1;-;-;-;-;-;-;-;6
"311110 Campina Verde";1;-;3;6;2;1;-;1;1;-;-;-;15
"311115 Campo Azul";-;-;-;1;-;-;-;-;-;-;-;-;1
"311120 Campo Belo";-;2;2;11;11;1;1;-;1;1;-;1;31
"311130 Campo do Meio";1;4;16;139;59;1;-;-;-;-;-;1;221
"311140 Campo Florido";-;4;3;5;9;3;1;-;-;-;-;-;25
"311150 Campos Altos";4;4;16;22;23;10;-;-;-;-;-;1;80
"311160 Campos Gerais";-;-;1;8;9;6;-;-;-;-;-;-;24
"311190 Cana Verde";-;-;-;3;3;-;-;-;-;-;1;-;7
"311180 Canápolis";-;14;38;30;24;18;6;2;5;7;19;27;190
"311200 Candeias";-;2;3;9;3;1;-;-;-;-;-;-;18
"311205 Cantagalo";-;-;-;1;4;2;2;-;-;-;-;-;9
"311220 Capela Nova";1;-;-;1;2;-;-;-;-;-;-;-;4
"311230 Capelinha";1;-;3;1;4;3;-;-;-;-;-;-;12
"311240 Capetinga";-;-;4;12;14;1;-;1;-;-;-;-;32
"311250 Capim Branco";2;-;6;20;21;4;-;-;-;-;4;96;153
"311260 Capinópolis";34;157;196;277;212;28;17;4;1;-;-;2;928
"311265 Capitão Andrade";-;-;-;-;-;-;-;-;-;-;-;1;1
"311270 Capitão Enéas";15;-;-;-;4;6;10;8;5;6;16;103;173
"311280 Capitólio";4;16;9;24;26;3;-;-;-;-;-;-;82
"311300 Caraí";-;-;7;7;3;1;1;-;-;1;-;1;21
"311320 Carandaí";-;-;-;1;1;-;-;-;-;-;-;2;4
"311330 Carangola";3;1;2;9;9;5;-;-;1;-;2;2;34
"311340 Caratinga";1;5;22;5;-;-;-;-;-;-;-;-;33
"311350 Carbonita";-;-;1;3;3;-;-;-;-;-;-;-;7
"311360 Careaçu";-;-;2;2;-;-;-;-;-;-;-;-;4
"311370 Carlos Chagas";-;1;3;3;2;-;-;-;1;-;-;4;14
"311380 Carmésia";-;-;2;-;1;-;1;-;-;-;-;-;4
"311390 Carmo da Cachoeira";1;-;-;23;31;-;-;-;-;-;-;-;55
"311400 Carmo da Mata";-;3;28;91;231;5;-;-;-;-;-;-;358
"311420 Carmo do Cajuru";-;-;5;19;23;5;2;1;-;-;-;1;56
"311430 Carmo do Paranaíba";-;-;-;7;14;16;1;-;3;-;4;2;47
"311440 Carmo do Rio Claro";-;-;2;11;23;3;-;-;-;-;-;-;39
"311450 Carmópolis de Minas";-;1;17;18;23;7;2;-;-;-;-;1;69
"311460 Carrancas";-;-;4;6;4;-;-;-;-;-;-;-;14
