"Município de notificação";"Jan";"Fev";"Mar";"Abr";"Mai";"Jun";"Jul";"Ago";"Set";"Out";"Nov";"Dez";"Total"
"315053 Pingo-d'Água";-;-;2;-;-;-;-;-;-;-;-;-;2
"315070 Pirajuba";-;1;3;2;10;-;-;1;-;-;1;-;18
"315090 Piranguçu";-;1;-;-;-;-;-;-;-;-;1;-;2
"315110 Pirapetinga";-;-;-;1;-;-;-;-;-;-;-;-;1
"315120 Pirapora";-;-;-;5;4;5;1;1;2;-;2;7;27
"315130 Piraúba";2;2;42;156;40;3;-;-;-;-;2;1;248
"315140 Pitangui";3;-;2;4;1;1;-;-;-;-;-;-;11
"315150 Piumhi";-;-;2;13;5;-;-;-;-;3;6;1;30
"315160 Planura";2;3;7;14;12;4;2;-;3;-;-;-;47
"315180 Poços de Caldas";1;-;2;-;2;1;1;-;1;-;-;-;8
"315200 Pompéu";5;4;6;6;-;1;-;-;2;1;3;4;32
"315210 Ponte Nova";7;5;10;3;-;-;-;-;-;-;-;-;25
"315213 Ponto Chique";-;1;-;-;5;6;15;14;2;1;2;18;64
"315217 Ponto dos Volantes";1;-;-;-;-;-;-;-;-;-;-;-;1
"315220 Porteirinha";7;12;23;16;12;4;3;4;-;1;5;12;99
"315230 Porto Firme";1;1;2;-;-;-;-;-;-;-;-;-;4
"315240 Poté";3;1;1;-;1;-;-;-;-;-;-;-;6
"315250 Pouso Alegre";-;-;-;-;-;1;-;-;-;1;1;1;4
"315260 Pouso Alto";-;-;-;-;-;-;-;-;-;-;1;1;2
"315280 Prata";1;2;2;31;19;3;-;6;1;-;1;20;86
"315300 Pratinha";-;1;-;-;-;-;-;-;-;-;-;-;1
"315310 Presidente Bernardes";-;2;-;-;-;-;-;-;-;-;-;-;2
"315340 Presidente Olegário";-;-;-;-;-;2;-;-;-;-;1;3;6
"315370 Quartel Geral";-;-;-;1;-;-;-;-;-;-;-;-;1
"315380 Queluzito";-;-;-;1;-;-;-;-;1;-;-;-;2
"315400 Raul Soares";-;1;-;1;1;-;-;-;-;1;2;-;6
"315410 Recreio";1;-;-;-;-;-;-;-;-;-;-;-;1
"315430 Resplendor";1;-;3;7;7;1;5;-;-;-;-;-;24
"315445 Riachinho";-;-;-;-;-;-;-;-;-;-;-;3;3
"315450 Riacho dos Machados";-;-;-;2;-;-;-;-;-;-;-;-;2
"315460 Ribeirão das Neves";4;10;12;24;17;14;-;-;-;1;1;3;86
"315480 Rio Acima";2;-;-;-;-;-;-;-;-;1;-;1;4
"315490 Rio Casca";-;-;2;-;-;-;-;-;-;-;-;1;3
"315520 Rio Espera";-;-;-;1;-;-;-;-;-;-;-;-;1
"315530 Rio Manso";1;-;-;-;1;-;-;-;-;-;1;-;3
"315540 Rio Novo";3;1;1;-;-;-;-;-;1;-;-;4;10
"315550 Rio Paranaíba";1;-;-;-;1;1;-;-;-;-;-;-;3
"315560 Rio Pardo de Minas";-;-;1;-;-;-;-;-;-;-;-;-;1
"315570 Rio Piracicaba";1;-;-;-;-;-;-;-;-;-;-;-;1
"315580 Rio Pomba";5;4;5;2;1;2;3;1;-;-;2;2;27
"315610 Ritápolis";-;-;-;1;-;-;-;-;-;-;-;-;1
"315620 Rochedo de Minas";-;1;-;1;-;-;-;-;-;-;-;-;2
"315630 Rodeiro";-;-;7;107;20;-;-;-;-;-;4;7;145
"315640 Romaria";-;-;-;1;1;-;-;-;-;-;-;-;2
"315650 Rubelita";-;-;-;-;-;-;1;-;-;-;-;-;1
"315670 Sabará";17;31;17;8;1;5;1;1;2;4;2;2;91
"315690 Sacramento";-;-;2;14;25;18;2;-;-;1;1;3;66
"315700 Salinas";-;-;-;-;1;-;-;2;-;-;-;1;4
"315710 Salto da Divisa";-;-;-;-;-;-;-;1;1;1;-;-;3
"315720 Santa Bárbara";5;2;1;-;1;-;-;-;-;-;-;-;9
"315733 Santa Cruz de Minas";-;-;2;-;-;-;-;-;-;-;-;-;2
"315760 Santa Fé de Minas";1;-;-;-;-;1;1;-;-;-;-;1;4
"315765 Santa Helena de Minas";-;-;-;1;-;1;4;-;1;-;-;-;7
"315770 Santa Juliana";1;1;2;22;9;3;-;3;1;3;-;-;45
"315780 Santa Luzia";6;5;2;-;4;-;1;1;-;-;1;3;23
"315935 Santa Rita de Minas";-;-;1;-;-;-;-;-;-;-;-;-;1
"315960 Santa Rita do Sapucaí";-;-;-;1;-;-;-;-;-;-;-;-;1
"315980 Santa Vitória";5;22;25;16;3;2;-;-;-;-;1;1;75
"315830 Santana da Vargem";-;1;-;-;-;-;-;1;1;1;-;5;9
"315880 Santana do Jacaré";-;-;-;-;-;-;-;-;1;-;-;2;3
"315895 Santana do Paraíso";-;11;100;187;44;7;1;1;3;1;7;1;363
"315900 Santana do Riacho";-;4;-;-;-;-;-;-;-;-;-;2;6
"315990 Santo Antônio do Amparo";-;1;-;-;-;-;-;-;-;-;-;-;1
"316030 Santo Antônio do Jacinto";-;1;-;-;-;-;-;3;-;-;-;-;4
"316040 Santo Antônio do Monte";2;2;-;1;-;-;-;-;-;-;-;1;6
"316060 Santo Hipólito";1;1;-;-;-;-;-;-;-;-;-;-;2
"316070 Santos Dumont";-;1;-;-;-;-;-;-;-;-;-;-;1
"316100 São Domingos do Prata";3;-;-;-;-;-;-;-;-;-;-;4;7
"316105 São Félix de Minas";-;-;1;-;-;-;1;-;-;-;-;-;2
"316110 São Francisco";1;-;1;1;7;13;8;4;-;1;2;1;39
"316130 São Francisco de Sales";-;-;1;-;1;1;-;-;1;-;-;-;4
"316150 São Geraldo";-;-;2;80;45;2;2;-;-;-;-;-;131
"316170 São Gonçalo do Abaeté";1;-;-;3;1;-;-;-;-;-;2;2;9
"316180 São Gonçalo do Pará";3;-;-;-;-;-;-;-;-;-;-;-;3
"316190 São Gonçalo do Rio Abaixo";1;1;1;-;-;-;-;-;-;-;-;2;5
"316200 São Gonçalo do Sapucaí";1;-;-;-;-;-;-;-;-;2;-;-;3
"316210 São Gotardo";-;-;1;-;-;-;-;-;-;-;-;-;1
"316220 São João Batista do Glória";-;-;-;-;-;-;-;-;-;-;1;1;2
"316225 São João da Lagoa";3;-;1;1;1;-;-;-;-;-;-;-;6
"316240 São João da Ponte";5;7;3;9;7;5;2;1;-;1;4;-;44
"316245 São João das Missões";-;-;-;5;43;9;-;-;-;-;-;-;57
"316250 São João del Rei";8;8;6;1;3;2;1;1;2;3;14;9;58
"316265 São João do Pacuí";1;1;2;1;2;1;-;-;-;-;-;1;9
"316270 São João do Paraíso";1;-;-;1;-;-;-;-;-;-;-;-;2
"316290 São João Nepomuceno";8;2;-;-;1;-;-;-;1;2;2;2;18
"316292 São Joaquim de Bicas";2;-;1;-;-;-;-;-;-;-;-;-;3
"316295 São José da Lapa";5;9;-;-;-;-;-;-;-;-;1;4;19
"316300 São José da Safira";-;1;-;-;-;-;-;-;-;-;-;2;3
"316310 São José da Varginha";-;-;1;-;-;-;2;3;-;-;-;-;6
"316370 São Lourenço";-;-;-;-;-;-;-;-;-;-;1;-;1
"316390 São Pedro da União";-;-;-;-;-;-;-;-;1;-;-;1;2
"316400 São Pedro dos Ferros";-;1;-;-;-;-;-;-;-;-;-;-;1
"316420 São Romão";1;-;-;-;-;2;2;-;-;-;-;1;6
"316430 São Roque de Minas";-;-;-;-;-;-;-;-;2;-;3;1;6
"316443 São Sebastião da Vargem Alegre";-;-;-;1;-;-;-;-;-;-;1;-;2
"316447 São Sebastião do Anta";-;-;-;4;-;-;-;-;-;-;-;-;4
"316460 São Sebastião do Oeste";-;-;-;-;1;1;-;-;-;-;-;-;2
"316470 São Sebastião do Paraíso";6;2;-;1;8;-;-;-;-;2;13;28;60
"316490 São Sebastião do Rio Verde";-;-;1;-;-;-;-;-;-;-;-;-;1
"316520 São Thomé das Letras";2;-;-;-;1;-;-;-;-;-;-;-;3
"316500 São Tiago";-;2;1;-;-;-;-;-;-;-;-;-;3
"316510 São Tomás de Aquino";1;-;-;-;-;-;-;-;-;-;-;-;1
"316553 Sarzedo";3;-;1;-;-;-;-;-;-;-;1;2;7
"316570 Senador Firmino";7;3;-;2;4;1;-;1;-;-;1;4;23
"316600 Senhora de Oliveira";-;-;-;-;-;-;1;-;-;-;-;-;1
"316640 Seritinga";-;-;-;1;-;-;-;-;-;-;-;-;1
"316660 Serra da Saudade";2;-;-;1;-;-;-;-;-;-;-;-;3
"316680 Serra do Salitre";-;-;-;2;-;1;-;1;-;-;-;1;5
"316670 Serra dos Aimorés";1;2;-;-;1;2;-;-;-;-;-;-;6
"316690 Serrania";-;-;-;-;5;1;-;-;-;-;-;-;6
"316695 Serranópolis de Minas";-;-;-;3;1;-;-;-;-;-;-;-;4
"316710 Serro";-;-;-;-;1;-;-;-;-;1;-;-;2
"316720 Sete Lagoas";19;21;7;5;3;-;1;4;3;1;-;2;66
"316555 Setubinha";2;-;-;-;-;-;-;-;-;-;-;-;2
"316740 Silvianópolis";1;-;-;-;-;-;-;-;-;-;-;-;1
"316760 Simonésia";-;-;-;-;-;-;-;-;-;1;-;-;1
"316770 Sobrália";-;-;-;-;-;-;-;-;-;-;1;-;1
"316790 Tabuleiro";1;-;1;-;1;-;-;-;-;-;-;-;3
"316800 Taiobeiras";-;-;-;1;1;-;-;-;-;-;-;3;5
"316840 Tarumirim";1;1;-;2;3;-;-;-;-;-;-;-;7
"316850 Teixeiras";-;1;-;-;-;-;-;-;-;-;-;-;1
"316860 Teófilo Otoni";14;15;12;4;5;4;12;3;6;8;4;3;90
"316870 Timóteo";211;93;147;77;18;4;2;-;3;7;6;12;580
"316900 Tocantins";17;4;1;18;74;2;2;-;1;1;1;1;122
"316920 Tombos";-;-;-;-;1;-;-;-;-;-;-;-;1
"316930 Três Corações";1;-;-;1;-;-;-;-;-;-;-;-;2
"316935 Três Marias";-;1;5;32;26;4;2;1;-;16;17;6;110
"316940 Três Pontas";-;3;3;7;4;3;-;1;1;1;3;4;30
"316950 Tumiritinga";-;-;1;3;2;-;-;-;1;-;2;-;9
"316960 Tupaciguara";11;2;1;4;-;1;2;-;1;1;-;2;25
"316970 Turmalina";1;4;1;-;-;-;-;-;-;-;-;-;6
"316990 Ubá";193;225;389;793;173;30;5;6;4;8;5;6;1837
"317000 Ubaí";1;-;1;-;-;-;-;-;-;-;-;-;2
"317005 Ubaporanga";-;-;-;3;-;-;-;-;-;-;-;-;3
"317010 Uberaba";23;31;37;52;70;32;10;5;4;2;4;22;292
"317020 Uberlândia";90;118;142;377;429;173;61;36;41;64;142;280;1953
"317040 Unaí";11;24;14;38;64;23;21;4;15;41;226;663;1144
"317043 União de Minas";-;-;-;-;-;1;-;1;-;-;-;-;2
"317047 Uruana de Minas";-;-;2;-;-;-;-;-;-;-;1;-;3
"317050 Urucânia";3;-;-;-;-;-;-;-;-;-;-;-;3
"317052 Urucuia";2;-;-;1;-;-;-;-;-;-;-;2;5
"317057 Vargem Alegre";-;-;1;2;-;1;-;-;-;-;2;-;6
"317060 Vargem Bonita";-;-;-;-;-;-;-;-;-;-;-;1;1
"317070 Varginha";10;3;2;5;4;5;9;2;1;1;2;4;48
"317075 Varjão de Minas";-;-;-;-;-;1;-;-;-;-;-;-;1
"317080 Várzea da Palma";-;-;1;1;-;-;1;1;-;-;2;16;22
"317090 Varzelândia";1;3;3;7;11;8;3;-;1;1;-;-;38
"317100 Vazante";2;1;3;4;13;10;5;3;-;2;-;2;45
"317103 Verdelândia";-;-;-;4;10;5;3;2;1;-;-;-;25
"317110 Veríssimo";-;-;-;1;-;-;-;-;-;-;-;-;1
"317120 Vespasiano";-;-;-;1;-;-;-;-;-;1;-;-;2
"317130 Viçosa";5;4;2;5;1;1;-;-;-;1;-;2;21
"317160 Virgem da Lapa";-;-;-;1;-;-;-;-;-;-;-;-;1
"317190 Virgolândia";-;1;1;-;-;-;-;-;-;-;-;-;2
"317200 Visconde do Rio Branco";21;38;25;586;98;2;-;-;1;2;3;1;777
"317210 Volta Grande";-;-;-;2;-;-;-;-;-;-;-;-;2
"320010 Afonso Cláudio";8;8;22;219;103;19;16;10;2;4;5;11;427
"320016 Água Doce do Norte";-;-;-;1;4;4;2;-;-;-;-;-;11
"320013 Águia Branca";-;-;-;-;-;1;-;-;-;-;-;-;1
"320020 Alegre";1;-;-;1;-;1;-;-;-;-;-;-;3
"320030 Alfredo Chaves";1;2;3;-;-;1;1;1;4;-;-;1;14
"320035 Alto Rio Novo";-;-;-;1;-;-;-;1;-;-;-;-;2
"320040 Anchieta";-;-;36;42;36;25;16;1;-;-;1;9;166
"320050 Apiacá";-;-;-;-;-;-;-;-;-;-;-;1;1
"320060 Aracruz";1;1;5;25;25;55;33;23;31;23;25;299;546
"320070 Atilio Vivacqua";1;-;-;-;-;3;-;1;1;2;-;-;8
"320080 Baixo Guandu";-;-;1;-;-;-;-;-;-;-;5;20;26
"320090 Barra de São Francisco";19;63;362;282;101;92;58;40;8;5;12;26;1068
"320100 Boa Esperança";-;2;1;-;1;2;-;-;-;-;-;-;6
"320110 Bom Jesus do Norte";-;-;-;2;-;1;-;-;-;1;-;3;7
"320120 Cachoeiro de Itapemirim";37;1;33;62;71;95;77;70;29;42;15;22;554
"320130 Cariacica";5;20;99;194;162;96;105;68;21;35;44;25;874
"320140 Castelo";-;-;-;-;1;1;-;2;-;-;-;-;4
"320150 Colatina";3;9;32;30;49;34;14;2;3;1;1;3;181
"320160 Conceição da Barra";-;-;-;-;-;-;-;-;-;3;-;2;5
"320180 Divino de São Lourenço";1;-;-;-;-;-;-;-;-;-;-;-;1
"320190 Domingos Martins";-;1;-;-;1;-;1;2;-;-;-;-;5
"320210 Ecoporanga";-;-;-;-;-;1;-;1;-;-;2;2;6
"320220 Fundão";-;-;-;1;-;1;-;-;2;2;2;1;9
"320225 Governador Lindenberg";-;-;-;-;1;1;-;-;-;-;-;-;2
"320230 Guaçuí";1;-;3;1;-;1;1;-;-;3;2;4;16
"320240 Guarapari";1;-;-;-;4;3;2;1;2;1;3;3;20
"320245 Ibatiba";-;-;-;-;-;-;-;-;-;-;-;1;1
"320250 Ibiraçu";-;-;-;1;2;3;8;1;-;-;-;1;16
"320260 Iconha";-;1;-;2;2;-;-;1;-;-;-;1;7
"320265 Irupi";-;-;-;-;1;-;-;-;-;-;-;-;1
"320270 Itaguaçu";1;-;-;1;-;-;-;-;-;-;-;-;2
"320280 Itapemirim";1;-;3;3;2;3;1;4;2;1;1;1;22
"320290 Itarana";-;-;-;1;2;-;-;1;1;-;1;-;6
"320305 Jaguaré";2;9;2;2;4;1;2;1;-;-;-;-;23
"320313 João Neiva";-;2;-;-;1;2;3;5;3;4;-;-;20
"320316 Laranja da Terra";2;-;-;2;-;2;9;7;-;29;22;26;99
"320320 Linhares";35;34;99;144;164;243;208;134;66;77;73;88;1365
"320332 Marataízes";-;-;1;-;-;-;-;-;-;-;-;-;1
"320334 Marechal Floriano";1;-;1;3;1;-;-;-;-;-;1;1;8
"320335 Marilândia";-;-;-;-;-;1;-;1;-;-;-;-;2
"320340 Mimoso do Sul";-;-;-;-;-;3;-;-;-;-;1;-;4
"320350 Montanha";3;-;-;1;1;1;3;-;1;-;2;-;12
"320360 Mucurici";1;1;-;1;2;5;4;1;-;1;-;6;22
"320370 Muniz Freire";1;-;-;-;1;1;-;1;3;1;-;-;8
"320380 Muqui";1;-;2;-;-;1;1;-;1;2;1;-;9
"320390 Nova Venécia";19;11;5;18;34;24;6;9;1;2;1;4;134
"320405 Pedro Canário";1;-;-;1;-;-;1;-;-;-;-;1;4
"320410 Pinheiros";-;1;-;1;-;1;2;1;-;-;-;1;7
"320420 Piúma";2;-;-;8;11;1;4;2;-;3;3;2;36
"320425 Ponto Belo";-;-;1;9;10;5;-;-;-;-;-;1;26
"320430 Presidente Kennedy";3;2;3;-;3;-;-;-;-;1;-;1;13
"320435 Rio Bananal";-;-;1;-;1;-;-;-;-;-;1;4;7
"320440 Rio Novo do Sul";-;1;1;-;-;-;-;-;-;-;-;1;3
"320450 Santa Leopoldina";-;-;-;-;-;-;-;-;2;-;-;-;2
"320455 Santa Maria de Jetibá";1;-;1;-;-;1;1;1;-;1;-;-;6
"320460 Santa Teresa";2;-;2;-;1;1;2;2;1;-;1;1;13
"320465 São Domingos do Norte";-;-;-;-;1;-;-;-;-;-;-;-;1
"320470 São Gabriel da Palha";1;1;2;-;2;-;1;1;-;-;-;-;8
"320490 São Mateus";-;-;1;5;7;-;2;6;2;5;4;8;40
"320495 São Roque do Canaã";-;-;-;-;-;1;1;-;1;-;-;-;3
"320500 Serra";88;87;69;84;108;88;98;77;51;92;87;230;1159
"320501 Sooretama";-;4;2;2;1;-;2;5;1;2;4;2;25
"320506 Venda Nova do Imigrante";-;-;1;1;-;-;1;-;1;-;-;2;6
"320510 Viana";2;5;2;25;30;41;53;26;37;25;28;30;304
"320515 Vila Pavão";-;-;-;1;4;2;6;-;-;-;-;-;13
"320517 Vila Valério";-;-;-;1;1;-;-;1;-;1;-;-;4
"320520 Vila Velha";71;74;68;110;112;152;125;126;78;102;120;168;1306
"320530 Vitória";79;87;107;110;187;163;129;145;98;138;110;203;1556
"330010 Angra dos Reis";48;21;11;2;10;9;1;3;5;10;7;6;133
"330015 Aperibé";-;-;1;12;1;3;1;-;-;-;1;1;20
"330020 Araruama";1;1;-;-;5;4;3;2;2;1;35;6;60
"330022 Areal";-;-;8;-;-;1;-;-;-;-;-;-;9
"330023 Armação dos Búzios";1;-;-;-;-;-;-;-;-;-;-;-;1
"330025 Arraial do Cabo";1;3;1;2;10;14;8;-;-;-;-;-;39
"330030 Barra do Piraí";2;1;7;14;5;-;-;1;-;1;-;1;32
"330040 Barra Mansa";2;-;1;-;-;-;-;-;-;-;-;-;3
"330045 Belford Roxo";-;1;4;-;1;1;9;8;1;8;16;-;49
"330050 Bom Jardim";-;1;-;-;-;-;-;-;-;-;-;-;1
"330060 Bom Jesus do Itabapoana";4;1;1;1;6;2;3;7;5;1;3;-;34
"330070 Cabo Frio";17;7;3;4;12;15;20;12;7;5;3;1;106
"330080 Cachoeiras de Macacu";-;-;7;11;3;4;-;-;-;-;-;1;26
"330090 Cambuci";-;-;-;-;4;-;-;-;-;-;-;-;4
"330100 Campos dos Goytacazes";7;1;1;29;62;23;17;1;3;-;1;6;151
"330110 Cantagalo";-;1;-;1;-;-;1;-;1;-;-;-;4
"330115 Cardoso Moreira";-;-;2;-;1;2;2;1;-;2;-;1;11
"330120 Carmo";-;-;-;-;-;-;-;-;1;3;-;-;4
"330130 Casimiro de Abreu";1;-;3;5;-;2;2;-;-;-;-;-;13
"330140 Conceição de Macabu";-;-;-;3;-;2;2;-;-;-;-;-;7
"330150 Cordeiro";4;3;1;1;-;1;-;1;-;-;-;-;11
"330160 Duas Barras";1;-;-;-;-;-;-;-;-;-;-;-;1
"330170 Duque de Caxias";30;17;36;43;24;44;23;23;18;27;11;14;310
"330180 Engenheiro Paulo de Frontin";-;-;-;-;1;5;-;-;-;-;-;-;6
"330185 Guapimirim";1;-;1;1;1;1;1;1;1;1;-;-;9
"330187 Iguaba Grande";-;-;1;-;-;3;-;1;1;5;4;2;17
"330190 Itaboraí";159;436;897;918;213;56;14;7;7;7;8;7;2729
"330200 Itaguaí";1;-;1;1;-;-;2;1;-;-;1;-;7
"330205 Italva";-;-;-;-;-;-;12;12;-;1;-;1;26
"330210 Itaocara";-;2;3;41;4;2;3;-;-;-;1;-;56
"330220 Itaperuna";13;19;24;24;25;27;39;10;8;27;18;87;321
"330225 Itatiaia";-;-;-;-;-;-;-;-;-;1;1;-;2
"330240 Macaé";2;1;-;1;2;7;8;11;6;3;1;5;47
"330250 Magé";-;1;-;-;4;13;3;-;-;1;2;22;46
"330260 Mangaratiba";-;1;1;1;-;-;-;-;-;-;1;-;4
"330270 Maricá";73;58;86;112;59;21;14;12;12;17;14;6;484
"330285 Mesquita";-;-;-;-;2;-;1;-;-;-;-;1;4
"330290 Miguel Pereira";-;1;-;1;-;-;-;-;-;-;-;-;2
"330300 Miracema";-;-;-;1;1;4;-;-;-;-;-;-;6
"330310 Natividade";6;4;1;-;-;1;-;-;1;2;1;-;16
"330320 Nilópolis";-;1;1;1;-;-;1;-;1;-;-;-;5
"330330 Niterói";233;473;540;298;185;60;36;18;20;12;14;22;1911
"330340 Nova Friburgo";3;1;1;3;3;3;1;-;4;1;-;-;20
"330350 Nova Iguaçu";-;2;1;2;2;1;-;2;-;1;2;-;13
"330360 Paracambi";2;1;3;-;2;-;-;-;-;-;3;2;13
"330380 Paraty";-;2;5;4;1;-;-;-;-;-;-;1;13
"330390 Petrópolis";-;-;-;2;1;1;-;-;1;1;2;6;14
"330395 Pinheiral";-;-;-;2;1;-;1;-;-;1;1;-;6
"330400 Piraí";32;19;18;8;14;10;9;23;15;14;15;15;192
"330410 Porciúncula";1;1;-;-;-;-;-;-;-;1;-;2;5
"330411 Porto Real";-;-;-;1;1;-;-;-;-;-;1;-;3
"330412 Quatis";-;-;1;2;-;-;-;-;-;-;-;-;3
"330414 Queimados";-;-;-;-;1;4;-;-;-;-;-;2;7
"330415 Quissamã";-;-;-;-;1;-;1;1;-;-;-;2;5
"330420 Resende";4;1;2;1;2;1;2;2;-;1;-;1;17
"330430 Rio Bonito";7;1;4;3;5;1;1;1;-;3;-;-;26
"330440 Rio Claro";6;1;2;-;-;-;-;-;-;-;-;-;9
"330450 Rio das Flores";2;-;-;-;-;-;-;-;-;-;-;-;2
"330452 Rio das Ostras";5;4;16;18;11;13;6;16;5;7;18;13;132
"330455 Rio de Janeiro";341;321;596;911;959;602;515;313;165;213;220;424;5580
"330470 Santo Antônio de Pádua";5;-;26;65;34;6;3;-;-;-;-;-;139
"330480 São Fidélis";3;6;5;14;6;2;6;3;2;1;-;-;48
"330475 São Francisco de Itabapoana";-;-;39;5;2;4;4;-;-;-;-;-;54
"330490 São Gonçalo";32;48;213;313;284;100;95;37;8;6;20;44;1200
"330500 São João da Barra";-;-;-;-;1;-;4;21;7;1;-;2;36
"330510 São João de Meriti";-;-;-;-;2;-;-;-;-;-;-;-;2
"330513 São José de Ubá";2;-;-;-;1;1;-;-;-;-;1;-;5
"330515 São José do Vale do Rio Preto";-;-;3;1;-;-;-;-;-;-;-;-;4
"330520 São Pedro da Aldeia";5;4;4;2;3;14;27;13;6;-;-;-;78
"330530 São Sebastião do Alto";-;-;-;-;-;-;-;-;-;-;1;-;1
"330540 Sapucaia";1;-;-;2;-;-;-;-;-;1;-;-;4
"330550 Saquarema";5;3;9;21;17;25;22;8;8;3;1;2;124
"330555 Seropédica";12;6;6;3;8;8;3;6;3;4;13;24;96
"330560 Silva Jardim";-;-;1;-;-;-;-;-;-;-;-;-;1
"330575 Tanguá";9;3;31;29;4;4;2;1;-;1;-;-;84
"330580 Teresópolis";2;-;-;-;1;-;-;-;-;-;-;2;5
"330600 Três Rios";-;-;-;-;-;-;1;-;-;-;2;18;21
"330610 Valença";3;-;-;4;2;1;-;-;-;-;-;-;10
"330620 Vassouras";12;11;5;-;4;3;1;-;3;2;-;3;44
"330630 Volta Redonda";5;20;18;12;19;5;7;2;-;5;4;10;107
"350010 Adamantina";3;3;3;-;-;-;-;1;-;-;-;-;10
"350020 Adolfo";-;-;1;9;46;-;-;2;-;5;28;21;112
"350030 Aguaí";4;4;4;-;-;-;1;-;-;-;-;1;14
"350040 Águas da Prata";-;-;1;-;-;-;-;-;-;-;-;-;1
"350050 Águas de Lindóia";1;-;-;-;-;-;-;-;-;1;-;-;2
"350060 Águas de São Pedro";-;-;2;-;-;-;-;-;-;-;-;-;2
"350070 Agudos";4;-;1;-;-;-;-;-;-;-;10;19;34
"350075 Alambari";-;-;-;-;-;-;1;-;-;-;-;-;1
"350080 Alfredo Marcondes";1;-;-;-;-;-;-;-;-;-;-;-;1
"350090 Altair";-;-;-;5;-;1;-;-;-;-;-;-;6
"350120 Álvares Florence";-;-;-;-;1;-;1;2;1;-;-;-;5
"350130 Álvares Machado";-;-;-;-;-;-;-;-;-;-;-;1;1
"350150 Alvinlândia";-;-;-;-;-;1;-;-;-;-;-;-;1
"350160 Americana";3;2;3;4;3;5;1;-;1;1;-;-;23
"350170 Américo Brasiliense";3;1;3;9;5;3;-;4;3;7;6;10;54
"350180 Américo de Campos";-;-;-;1;-;1;-;-;-;-;-;-;2
"350190 Amparo";6;1;7;10;4;1;5;3;-;-;1;-;38
"350210 Andradina";4;2;1;6;17;20;29;41;62;128;316;767;1393
"350220 Angatuba";1;-;-;-;1;-;-;-;-;-;-;-;2
"350230 Anhembi";1;-;-;-;-;-;-;-;-;-;-;-;1
"350250 Aparecida";-;1;1;1;-;-;-;-;-;-;-;-;3
"350260 Aparecida d'Oeste";-;-;-;-;-;1;-;-;-;-;-;2;3
"350280 Araçatuba";15;7;5;9;22;4;3;1;1;1;2;6;76
"350290 Araçoiaba da Serra";1;1;2;2;-;-;-;-;-;-;-;-;6
"350300 Aramina";1;-;-;12;2;12;5;7;2;8;25;23;97
"350320 Araraquara";19;18;49;180;271;129;76;26;11;38;90;311;1218
"350330 Araras";-;1;1;4;2;2;1;1;1;1;2;1;17
"350350 Areias";-;-;-;1;-;-;-;-;2;-;-;-;3
"350370 Ariranha";-;-;-;-;2;1;-;-;-;-;1;-;4
"350380 Artur Nogueira";-;2;8;24;45;14;4;2;-;1;-;-;100
"350390 Arujá";21;23;7;22;15;8;8;4;-;1;-;8;117
"350395 Aspásia";-;1;-;-;-;-;-;-;-;-;-;-;1
"350400 Assis";2;1;3;4;2;-;-;1;-;1;-;-;14
"350410 Atibaia";36;24;26;8;18;9;5;7;13;13;13;15;187
"350420 Auriflama";-;1;-;-;-;-;-;-;-;-;1;-;2
"350440 Avanhandava";-;-;-;-;5;3;-;-;1;1;-;-;10
"350450 Avaré";-;-;-;-;1;-;-;-;-;-;-;1;2
"350460 Bady Bassitt";2;4;11;13;5;8;-;-;-;-;1;1;45
"350480 Bálsamo";-;-;-;-;-;-;1;-;-;-;1;3;5
"350490 Bananal";-;-;1;-;-;-;-;-;-;-;-;-;1
"350510 Barbosa";-;-;-;-;-;1;-;-;-;-;-;-;1
"350520 Bariri";1;-;-;-;-;-;-;-;-;-;-;-;1
"350530 Barra Bonita";-;-;-;-;-;-;-;-;-;-;-;1;1
"350540 Barra do Turvo";1;-;-;-;-;-;-;-;-;-;-;-;1
"350550 Barretos";2;2;3;11;17;11;10;11;-;-;11;165;243
"350560 Barrinha";10;13;19;10;6;5;3;1;3;3;1;4;78
"350570 Barueri";1;1;3;4;6;3;1;1;1;2;3;1;27
"350580 Bastos";-;1;-;-;-;-;-;-;-;1;-;-;2
"350590 Batatais";1;1;-;4;1;1;-;-;-;1;1;1;11
"350600 Bauru";9;6;7;3;3;2;4;3;2;8;29;132;208
"350610 Bebedouro";6;3;15;38;18;10;2;4;1;-;1;3;101
"350630 Bernardino de Campos";-;-;-;1;-;-;-;-;-;-;-;-;1
"350635 Bertioga";8;-;7;2;-;1;2;-;1;-;-;3;24
"350640 Bilac";2;-;1;-;-;-;-;-;-;1;-;2;6
"350650 Birigui";7;4;2;6;5;2;-;1;-;2;2;9;40
"350670 Boa Esperança do Sul";-;-;-;-;-;-;-;2;-;-;1;-;3
"350680 Bocaina";-;-;-;-;-;1;-;-;-;-;1;-;2
"350720 Borá";-;-;-;-;-;-;-;1;-;-;-;-;1
"350730 Boracéia";-;-;1;-;-;-;-;-;-;-;-;-;1
"350740 Borborema";-;1;-;-;-;1;-;-;1;-;-;2;5
"350745 Borebi";-;-;-;-;-;-;-;-;-;1;1;-;2
"350750 Botucatu";1;2;1;1;1;-;-;-;-;-;-;-;6
"350760 Bragança Paulista";4;8;6;-;3;-;3;1;-;1;2;-;28
"350770 Braúna";1;-;3;-;-;1;-;-;-;-;2;-;7
