"Município de notificação";"Jan";"Fev";"Mar";"Abr";"Mai";"Jun";"Jul";"Ago";"Set";"Out";"Nov";"Dez";"Total"
"171888 Santa Maria do Tocantins";3;1;11;1;1;1;-;-;-;-;-;-;18
"171890 Santa Rosa do Tocantins";-;-;-;1;4;-;-;-;-;-;-;-;5
"171900 Santa Tereza do Tocantins";1;-;-;-;-;-;-;-;-;-;-;-;1
"172000 Santa Terezinha do Tocantins";-;-;2;1;-;-;-;-;-;-;-;-;3
"172010 São Bento do Tocantins";1;14;4;-;-;-;-;-;-;-;-;1;20
"172020 São Miguel do Tocantins";-;3;5;11;19;5;1;3;1;3;-;-;51
"172025 São Salvador do Tocantins";2;2;4;2;-;-;-;-;-;-;-;-;10
"172049 São Valério";4;9;7;7;6;1;1;-;-;-;-;-;35
"172065 Silvanópolis";3;23;34;7;3;-;-;-;-;-;-;-;70
"172080 Sítio Novo do Tocantins";-;7;18;11;3;1;-;-;-;-;-;-;40
"172085 Sucupira";-;1;-;-;-;-;-;-;-;-;-;-;1
"172090 Taguatinga";-;3;6;3;5;1;-;-;-;-;-;-;18
"172097 Talismã";-;-;-;-;-;-;-;-;-;-;-;1;1
"172110 Tocantínia";8;26;7;3;1;-;-;-;1;-;-;-;46
"172120 Tocantinópolis";66;125;78;10;21;12;1;2;-;-;-;-;315
"172125 Tupirama";-;2;3;3;-;-;-;-;-;-;-;-;8
"172208 Wanderlândia";-;1;1;-;-;-;-;-;-;-;-;-;2
"172210 Xambioá";-;2;5;3;5;-;-;-;-;-;1;-;16
"210005 Açailândia";-;1;5;4;1;-;-;-;-;-;-;-;11
"210020 Alcântara";-;21;1;-;-;-;-;-;-;-;-;-;22
"210030 Aldeias Altas";-;-;1;2;1;-;-;-;-;-;-;-;4
"210047 Alto Alegre do Pindaré";-;1;-;-;1;1;2;-;-;-;-;-;5
"210050 Alto Parnaíba";2;7;10;3;3;4;-;-;-;-;-;4;33
"210060 Amarante do Maranhão";1;18;5;2;2;1;-;1;-;-;-;-;30
"210070 Anajatuba";-;-;1;1;-;-;-;-;-;-;-;-;2
"210087 Araguanã";-;5;11;9;52;16;-;-;-;-;-;-;93
"210090 Araioses";1;-;5;-;-;1;-;-;-;-;-;-;7
"210095 Arame";-;1;24;18;29;4;-;-;-;-;-;-;76
"210110 Axixá";1;7;11;5;1;3;-;-;-;-;-;-;28
"210120 Bacabal";1;7;21;120;49;5;-;-;-;-;-;-;203
"210125 Bacabeira";-;-;6;5;1;-;1;-;-;-;-;-;13
"210130 Bacuri";-;-;-;-;-;1;-;-;-;-;-;-;1
"210140 Balsas";4;35;195;1019;179;14;3;-;-;-;-;-;1449
"210150 Barão de Grajaú";-;-;1;2;2;7;1;-;-;-;-;-;13
"210160 Barra do Corda";704;2658;1678;595;221;44;95;50;44;43;116;105;6353
"210170 Barreirinhas";-;-;-;-;-;-;-;1;-;-;-;-;1
"210177 Bela Vista do Maranhão";-;-;1;-;-;-;-;-;-;-;-;-;1
"210173 Belágua";-;-;4;1;-;-;-;-;-;-;-;-;5
"210190 Bequimão";-;-;8;57;15;15;14;14;12;2;-;3;140
"210193 Bernardo do Mearim";-;-;1;2;-;1;-;-;-;-;-;-;4
"210200 Bom Jardim";6;6;10;18;24;13;12;28;5;4;7;2;135
"210203 Bom Jesus das Selvas";-;64;403;49;-;-;-;-;-;-;-;-;516
"210210 Brejo";-;-;12;9;1;-;-;-;-;-;-;-;22
"210215 Brejo de Areia";1;-;-;-;-;-;1;-;-;-;-;-;2
"210230 Buriti Bravo";-;44;164;1;-;-;-;-;-;-;-;-;209
"210232 Buriticupu";-;5;7;-;2;-;-;-;-;-;-;-;14
"210235 Buritirana";-;-;2;7;-;-;-;1;-;-;-;-;10
"210237 Cachoeira Grande";-;-;-;-;-;-;-;1;-;-;-;-;1
"210255 Campestre do Maranhão";26;50;35;20;3;5;4;1;-;-;-;1;145
"210270 Cantanhede";-;44;16;-;1;-;-;-;-;-;-;-;61
"210280 Carolina";1;8;16;9;20;21;7;2;-;1;-;1;86
"210300 Caxias";-;25;188;159;158;6;2;-;1;-;1;-;540
"210315 Centro do Guilherme";-;-;-;-;-;-;1;-;-;-;-;-;1
"210320 Chapadinha";2;34;16;238;90;19;176;70;49;-;-;-;694
"210325 Cidelândia";-;1;8;1;-;-;-;-;-;-;-;-;10
"210330 Codó";-;-;-;2;2;2;-;-;-;-;-;-;6
"210340 Coelho Neto";-;5;6;51;90;5;-;1;-;1;-;-;159
"210350 Colinas";3;1;5;3;1;-;-;-;-;-;-;-;13
"210360 Coroatá";-;4;2;7;2;-;-;-;-;-;-;-;15
"210370 Cururupu";442;3;1;-;-;-;-;-;-;-;-;-;446
"210375 Davinópolis";-;-;-;6;-;-;-;-;-;-;-;-;6
"210380 Dom Pedro";1;-;-;-;-;-;-;-;-;-;-;-;1
"210390 Duque Bacelar";1;-;2;1;1;-;-;-;-;-;-;-;5
"210400 Esperantinópolis";1;-;11;11;3;2;-;-;-;-;-;-;28
"210405 Estreito";-;-;4;3;-;-;-;-;-;-;-;-;7
"210407 Feira Nova do Maranhão";-;2;6;10;-;-;-;-;-;-;-;-;18
"210408 Fernando Falcão";-;17;-;-;-;-;-;-;-;-;-;-;17
"210409 Formosa da Serra Negra";-;6;2;-;6;-;-;-;-;-;-;-;14
"210410 Fortaleza dos Nogueiras";12;14;18;42;11;2;-;3;2;-;-;-;104
"210420 Fortuna";-;1;63;42;9;5;1;2;-;-;-;77;200
"210440 Gonçalves Dias";-;-;-;-;-;-;-;1;-;-;-;-;1
"210450 Governador Archer";-;6;12;22;6;-;-;-;-;-;-;-;46
"210455 Governador Edison Lobão";2;15;8;-;8;4;-;-;-;-;-;-;37
"210465 Governador Newton Bello";-;-;1;-;-;-;-;-;-;-;-;-;1
"210467 Governador Nunes Freire";-;-;1;380;29;-;-;-;-;-;-;-;410
"210480 Grajaú";-;9;13;67;1;-;-;-;-;-;-;-;90
"210500 Humberto de Campos";-;-;19;3;1;1;-;-;1;-;-;-;25
"210515 Igarapé do Meio";1;2;2;-;-;-;-;-;-;-;-;-;5
"210530 Imperatriz";12;85;230;217;71;35;8;7;3;1;3;3;675
"210535 Itaipava do Grajaú";3;75;68;41;4;-;-;-;-;-;-;-;191
"210540 Itapecuru Mirim";-;5;4;-;-;-;-;-;-;-;-;-;9
"210542 Itinga do Maranhão";4;18;30;27;-;-;-;-;-;-;-;-;79
"210547 Jenipapo dos Vieiras";-;-;37;-;-;-;-;-;-;-;-;-;37
"210550 João Lisboa";-;4;7;205;-;1;-;-;-;-;-;-;217
"210565 Junco do Maranhão";-;-;-;-;1;-;-;-;-;-;-;-;1
"210570 Lago da Pedra";1;-;5;4;6;2;-;-;-;-;-;-;18
"210594 Lago dos Rodrigues";-;-;3;11;-;-;-;-;-;-;-;-;14
"210590 Lago Verde";-;13;-;1;-;5;14;-;-;-;-;-;33
"210592 Lagoa do Mato";-;-;1;1;-;-;-;-;1;-;-;-;3
"210596 Lagoa Grande do Maranhão";-;4;84;-;-;8;-;-;-;-;-;-;96
"210598 Lajeado Novo";-;1;2;2;-;-;-;-;-;1;-;-;6
"210600 Lima Campos";-;-;-;-;-;1;-;-;-;-;-;-;1
"210610 Loreto";1;1;-;1;-;-;-;-;-;-;-;-;3
"210630 Magalhães de Almeida";-;-;-;1;-;-;-;-;-;-;-;-;1
"210632 Maracaçumé";-;1;2;17;86;-;-;-;-;-;-;-;106
"210637 Maranhãozinho";-;-;-;21;6;-;-;-;-;-;-;-;27
"210660 Matões";-;-;9;5;6;-;4;-;-;-;-;-;24
"210663 Matões do Norte";-;-;4;15;1;-;-;-;-;-;-;-;20
"210670 Mirador";-;-;1;-;-;-;-;-;-;-;-;-;1
"210675 Miranda do Norte";412;-;-;-;-;-;-;-;-;-;-;-;412
"210690 Monção";-;5;6;6;1;1;-;-;-;-;-;-;19
"210700 Montes Altos";-;2;-;-;-;-;-;-;-;-;-;-;2
"210710 Morros";-;2;4;-;-;-;-;-;-;-;-;-;6
"210720 Nina Rodrigues";2;9;18;12;3;-;-;-;-;-;-;-;44
"210725 Nova Colinas";-;-;-;1;3;1;-;-;-;-;-;-;5
"210730 Nova Iorque";-;-;-;-;-;2;-;6;-;-;-;-;8
"210735 Nova Olinda do Maranhão";-;53;77;26;-;-;-;-;-;-;-;-;156
"210750 Paço do Lumiar";-;-;11;13;8;2;-;-;-;-;-;-;34
"210770 Paraibano";-;1;20;66;20;4;-;3;-;-;-;-;114
"210780 Parnarama";-;7;10;49;3;-;-;-;-;-;-;-;69
"210790 Passagem Franca";-;-;-;-;1;-;-;-;-;-;-;-;1
"210800 Pastos Bons";1;-;-;1;2;-;-;2;-;-;-;-;6
"210805 Paulino Neves";-;-;4;-;1;-;-;-;-;-;-;-;5
"210820 Pedreiras";-;2;-;1;2;-;8;1;-;1;-;-;15
"210840 Peri Mirim";1;1;2;1;1;-;-;-;-;-;-;-;6
"210845 Peritoró";-;2;2;-;4;3;1;-;-;-;-;-;12
"210850 Pindaré-Mirim";3;3;2;3;-;-;-;-;-;-;-;-;11
"210860 Pinheiro";1;2;-;-;-;-;-;-;-;-;-;-;3
"210870 Pio XII";-;-;2;3;1;-;-;-;-;-;-;-;6
"210880 Pirapemas";-;1;5;2;-;-;-;-;-;-;-;-;8
"210890 Poção de Pedras";-;-;-;-;3;10;-;-;-;-;-;-;13
"210900 Porto Franco";5;5;2;4;6;1;-;-;-;-;-;-;23
"210905 Porto Rico do Maranhão";-;15;-;-;-;-;-;-;-;-;-;-;15
"210910 Presidente Dutra";-;30;29;20;12;2;1;-;-;1;-;-;95
"210920 Presidente Juscelino";-;-;5;-;-;-;-;-;-;-;-;-;5
"210927 Presidente Sarney";-;1;-;-;-;-;-;-;-;-;-;-;1
"210930 Presidente Vargas";-;7;-;-;-;-;-;-;-;-;-;-;7
"210940 Primeira Cruz";1;1;134;25;-;-;-;-;-;-;-;-;161
"210950 Riachão";4;19;14;15;14;12;9;7;1;-;-;1;96
"210955 Ribamar Fiquene";-;-;1;-;-;-;-;-;-;-;-;-;1
"210960 Rosário";-;57;70;62;2;21;-;-;-;-;-;-;212
"210975 Santa Filomena do Maranhão";-;-;5;7;-;-;-;-;-;-;-;-;12
"210980 Santa Helena";-;-;-;-;1;-;-;-;-;-;-;-;1
"210990 Santa Inês";3;2;7;-;-;-;1;1;-;-;-;-;14
"211000 Santa Luzia";3;5;2;2;2;-;-;-;-;-;-;-;14
"211010 Santa Quitéria do Maranhão";1;10;3;3;-;-;-;-;-;-;-;-;17
"211020 Santa Rita";-;13;-;-;-;-;-;-;-;-;-;-;13
"211040 São Benedito do Rio Preto";-;-;-;1;-;-;-;-;-;-;-;-;1
"211050 São Bento";-;-;1;-;4;1;-;-;-;-;-;-;6
"211060 São Bernardo";-;-;-;1;-;-;-;-;-;-;-;-;1
"211070 São Domingos do Maranhão";-;-;14;7;-;-;-;-;-;-;-;-;21
"211085 São Francisco do Brejão";2;5;44;1;3;-;-;-;-;-;-;-;55
"211100 São João Batista";-;-;1;-;-;-;-;-;-;-;-;-;1
"211105 São João do Paraíso";-;25;31;3;-;-;-;-;-;-;-;-;59
"211107 São João do Soter";-;1;2;-;-;-;-;-;-;-;-;-;3
"211110 São João dos Patos";-;1;-;-;-;-;-;-;-;-;-;-;1
"211120 São José de Ribamar";25;59;84;40;74;8;2;2;2;-;-;-;296
"211125 São José dos Basílios";-;6;10;11;3;-;2;-;-;-;-;-;32
"211130 São Luís";279;496;1072;1253;884;646;294;387;79;74;85;30;5579
"211150 São Mateus do Maranhão";-;-;17;32;11;1;1;-;-;-;-;-;62
"211153 São Pedro da Água Branca";2;16;16;166;83;2;-;-;-;-;-;1;286
"211157 São Pedro dos Crentes";-;3;4;-;2;-;-;-;-;-;-;-;9
"211160 São Raimundo das Mangabeiras";-;-;12;6;2;10;11;1;-;-;-;-;42
"211163 São Raimundo do Doca Bezerra";-;80;80;23;1;-;-;-;-;-;-;-;184
"211167 São Roberto";-;-;6;2;-;1;-;-;-;-;-;-;9
"211172 Satubinha";-;-;-;6;1;-;-;-;-;-;-;-;7
"211174 Senador Alexandre Costa";2;2;28;-;-;-;-;-;-;-;-;-;32
"211176 Senador La Rocque";-;5;18;4;-;-;-;-;-;-;-;-;27
"211180 Sítio Novo";1;-;-;1;-;-;-;-;-;-;-;-;2
"211200 Tasso Fragoso";36;50;16;2;1;-;-;-;-;-;-;-;105
"211210 Timbiras";-;-;1;-;-;-;-;-;-;-;-;-;1
"211220 Timon";4;-;-;25;38;3;-;1;-;-;1;-;72
"211223 Trizidela do Vale";-;1;15;10;3;1;-;-;-;-;-;-;30
"211230 Tuntum";-;1;26;19;-;1;-;-;-;-;-;-;47
"211240 Turiaçu";1;33;24;11;12;-;-;-;-;-;-;-;81
"211245 Turilândia";-;2;1;7;4;1;1;1;-;-;-;-;17
"211250 Tutóia";-;1;2;7;5;-;1;-;-;-;-;-;16
"211260 Urbano Santos";-;16;80;83;8;-;-;-;-;-;-;-;187
"211270 Vargem Grande";7;64;32;1;-;-;-;-;-;-;-;-;104
"211280 Viana";1;1;2;2;-;-;-;-;-;-;-;-;6
"211285 Vila Nova dos Martírios";-;3;10;39;9;1;-;-;1;4;-;-;67
"211290 Vitória do Mearim";-;-;2;3;-;-;1;-;-;-;-;-;6
"211300 Vitorino Freire";-;-;3;8;2;2;22;-;-;-;-;-;37
"211400 Zé Doca";8;23;162;300;66;16;-;-;-;-;-;-;575
"220020 Água Branca";-;-;-;2;-;-;-;1;-;-;1;1;5
"220025 Alagoinha do Piauí";-;-;1;11;2;-;-;-;-;-;-;-;14
"220027 Alegrete do Piauí";-;-;1;6;-;1;-;-;-;-;-;-;8
"220030 Alto Longá";-;-;1;5;2;5;-;1;-;-;-;-;14
"220040 Altos";1;-;1;7;2;8;8;2;4;2;-;-;35
"220045 Alvorada do Gurguéia";-;-;1;-;-;-;-;-;-;-;-;-;1
"220050 Amarante";1;-;-;-;-;-;-;-;-;-;-;-;1
"220060 Angical do Piauí";-;-;1;1;-;-;-;-;-;-;-;-;2
"220080 Antônio Almeida";-;-;-;-;1;-;-;-;-;-;-;-;1
"220105 Assunção do Piauí";-;-;-;-;-;2;-;-;-;-;-;-;2
"220120 Barras";-;1;1;-;-;-;-;-;-;-;-;-;2
"220130 Barreiras do Piauí";-;-;1;1;-;-;-;-;-;-;-;-;2
"220140 Barro Duro";-;-;2;-;-;-;-;-;-;-;-;-;2
"220150 Batalha";-;1;1;7;32;5;1;-;-;-;-;-;47
"220160 Beneditinos";-;-;1;-;-;13;3;-;-;-;-;-;17
"220173 Betânia do Piauí";-;-;-;1;1;-;-;-;-;-;-;-;2
"220190 Bom Jesus";-;5;3;6;1;2;-;-;-;-;-;-;17
"220191 Bom Princípio do Piauí";1;-;-;-;-;5;-;1;1;-;-;-;8
"220192 Bonfim do Piauí";-;1;-;-;1;-;-;-;-;-;-;-;2
"220194 Boqueirão do Piauí";-;-;1;-;-;-;-;-;-;-;-;-;1
"220196 Brasileira";-;1;-;1;3;1;3;5;1;-;-;-;15
"220200 Buriti dos Lopes";-;1;2;-;1;-;-;-;-;-;-;-;4
"220202 Buriti dos Montes";1;-;-;-;-;-;-;-;-;-;1;-;2
"220208 Cajueiro da Praia";-;-;-;12;34;8;1;-;-;-;-;-;55
"220209 Caldeirão Grande do Piauí";-;-;12;73;-;-;-;-;-;-;-;-;85
"220211 Campo Alegre do Fidalgo";-;1;-;-;-;-;-;-;-;-;-;-;1
"220213 Campo Grande do Piauí";-;-;-;1;-;1;1;1;-;-;-;-;4
"220220 Campo Maior";6;16;3;15;21;1;8;1;7;6;1;-;85
"220225 Canavieira";-;-;1;-;-;-;-;-;-;-;-;-;1
"220240 Capitão de Campos";-;-;-;1;1;-;-;-;-;-;-;-;2
"220250 Caracol";-;-;-;1;-;-;-;-;-;-;-;-;1
"220260 Castelo do Piauí";-;-;-;-;-;1;-;-;-;-;-;-;1
"220270 Cocal";-;-;3;125;88;-;1;-;-;-;-;-;217
"220271 Cocal de Telha";-;-;2;2;1;-;-;-;-;-;-;-;5
"220272 Cocal dos Alves";-;-;-;1;2;-;-;-;-;-;-;-;3
"220273 Coivaras";-;-;-;-;-;-;1;1;-;-;-;-;2
"220280 Conceição do Canindé";-;1;-;-;-;-;-;-;-;-;-;-;1
"220290 Corrente";-;1;-;-;-;-;-;-;-;-;-;-;1
"220300 Cristalândia do Piauí";-;-;-;1;-;-;-;-;-;-;-;-;1
"220310 Cristino Castro";-;-;-;-;-;1;-;-;-;-;-;-;1
"220327 Curral Novo do Piauí";-;-;-;-;1;-;-;-;-;-;-;-;1
"220330 Demerval Lobão";-;1;-;1;-;-;-;-;-;-;-;-;2
"220335 Dirceu Arcoverde";5;11;-;-;-;-;-;-;-;-;-;-;16
"220340 Dom Expedito Lopes";-;1;-;-;-;-;-;-;-;-;-;-;1
"220345 Dom Inocêncio";-;-;6;3;-;-;-;-;-;-;-;-;9
"220350 Elesbão Veloso";-;2;-;2;4;1;3;-;-;-;-;1;13
"220370 Esperantina";1;3;2;1;4;3;1;2;2;-;6;-;25
"220380 Flores do Piauí";-;1;-;-;-;-;-;-;-;-;-;-;1
"220390 Floriano";4;2;2;7;14;15;4;1;2;-;-;-;51
"220410 Francisco Ayres";-;-;1;-;-;-;-;-;-;-;-;-;1
"220415 Francisco Macedo";-;1;-;-;1;-;-;-;-;-;-;-;2
"220430 Fronteiras";-;-;1;14;-;-;-;-;-;-;-;-;15
"220435 Geminiano";-;2;9;-;1;-;-;-;-;-;-;-;12
"220440 Gilbués";-;1;-;-;-;-;-;-;-;-;-;-;1
"220450 Guadalupe";-;-;-;1;-;-;-;-;-;-;-;-;1
"220455 Guaribas";4;-;-;-;-;-;-;-;-;-;-;-;4
"220460 Hugo Napoleão";-;-;-;-;1;1;-;-;-;-;-;-;2
"220465 Ilha Grande";-;1;-;1;-;-;-;-;-;-;-;-;2
"220470 Inhuma";-;3;6;1;5;3;-;-;-;-;-;-;18
"220480 Ipiranga do Piauí";-;1;-;-;-;-;-;-;-;-;-;-;1
"220490 Isaías Coelho";-;1;-;-;-;-;-;-;-;-;-;-;1
"220515 Jacobina do Piauí";-;-;-;2;1;-;-;-;-;-;-;-;3
"220520 Jaicós";-;-;1;-;-;1;-;-;-;-;-;-;2
"220530 Jerumenha";-;9;-;-;-;-;-;-;-;-;-;-;9
"220550 José de Freitas";-;-;-;1;1;-;-;1;-;-;-;-;3
"220551 Juazeiro do Piauí";-;-;-;1;-;-;-;-;-;-;-;-;1
"220552 Júlio Borges";1;5;2;-;-;-;-;-;-;-;-;-;8
"220553 Jurema";-;3;-;4;-;-;1;-;-;1;-;-;9
"220557 Lagoa de São Francisco";2;12;17;10;1;-;-;-;-;-;-;-;42
"220559 Lagoa do Sítio";-;-;-;-;-;2;-;-;-;1;-;-;3
"220554 Lagoinha do Piauí";-;-;-;-;-;-;-;-;-;-;-;1;1
"220560 Landri Sales";-;-;1;2;-;-;-;-;-;-;-;-;3
"220570 Luís Correia";-;1;3;4;16;2;-;-;-;-;-;-;26
"220580 Luzilândia";-;-;-;4;-;-;-;-;-;-;-;-;4
"220595 Marcolândia";2;7;36;33;2;-;-;-;-;-;-;-;80
"220605 Massapê do Piauí";-;-;-;-;-;3;-;-;-;-;-;-;3
"220610 Matias Olímpio";-;-;-;1;1;-;-;-;-;-;-;-;2
"220620 Miguel Alves";-;3;1;-;1;1;-;-;1;-;-;-;7
"220630 Miguel Leão";-;-;-;1;-;-;-;-;-;-;-;-;1
"220635 Milton Brandão";-;1;-;-;-;-;-;-;-;-;-;-;1
"220640 Monsenhor Gil";1;5;1;4;1;-;-;-;1;-;1;-;14
"220650 Monsenhor Hipólito";-;-;1;2;1;-;-;-;-;-;-;-;4
"220667 Morro do Chapéu do Piauí";-;-;-;-;-;-;-;17;1;-;-;-;18
"220680 Nossa Senhora dos Remédios";2;4;16;17;5;-;-;1;-;-;-;-;45
"220700 Oeiras";7;1;3;1;1;1;-;2;2;-;1;-;19
"220710 Olho D'Água do Piauí";-;-;-;-;-;-;-;-;-;-;1;-;1
"220720 Padre Marcos";-;-;-;6;-;-;-;-;-;-;-;-;6
"220735 Pajeú do Piauí";1;-;-;2;2;-;-;-;-;-;-;-;5
"220770 Parnaíba";2;2;3;31;32;25;29;10;11;7;1;1;154
"220779 Pau D'Arco do Piauí";-;-;1;-;-;-;-;-;-;-;-;-;1
"220780 Paulistana";1;2;3;9;-;3;-;-;1;-;-;-;19
"220790 Pedro II";1;3;9;1;-;1;-;-;-;-;-;-;15
"220800 Picos";10;12;17;93;37;15;15;9;9;6;3;4;230
"220810 Pimenteiras";1;1;5;3;1;-;-;-;-;-;-;-;11
"220820 Pio IX";-;-;-;1;1;-;-;-;-;-;-;-;2
"220830 Piracuruca";-;-;-;1;-;2;-;1;-;-;-;1;5
"220840 Piripiri";-;-;-;2;2;6;1;2;2;-;2;2;19
"220850 Porto";-;-;-;1;-;-;-;-;-;-;-;-;1
"220855 Porto Alegre do Piauí";-;-;2;-;-;-;-;-;-;-;-;1;3
"220860 Prata do Piauí";-;-;1;-;1;-;-;-;-;-;-;-;2
"220870 Redenção do Gurguéia";-;-;2;-;-;-;-;-;-;-;-;-;2
"220880 Regeneração";1;1;2;1;2;2;1;-;1;-;-;-;11
"220890 Ribeiro Gonçalves";-;1;3;3;1;-;-;2;-;-;-;-;10
"220900 Rio Grande do Piauí";-;3;2;2;-;-;-;-;-;-;-;-;7
"220955 São Braz do Piauí";-;-;-;1;-;-;-;-;-;-;-;-;1
"220985 São João da Canabrava";-;1;-;-;-;-;-;-;-;-;-;-;1
"220987 São João da Fronteira";-;-;-;-;13;10;1;6;-;-;-;-;30
"220995 São João da Varjota";-;3;-;-;-;-;-;-;-;-;-;-;3
"220997 São João do Arraial";1;-;-;-;-;-;-;-;-;-;-;-;1
"221005 São José do Divino";-;-;-;-;1;-;-;-;-;-;1;-;2
"221030 São Julião";-;-;-;1;14;15;-;-;-;-;-;-;30
"221035 São Lourenço do Piauí";-;-;-;-;-;-;1;-;-;-;-;-;1
"221037 São Luis do Piauí";-;1;-;-;-;-;-;-;-;-;-;-;1
"221040 São Miguel do Tapuio";-;1;-;-;-;16;7;1;-;-;-;-;25
"221060 São Raimundo Nonato";1;1;1;1;-;-;1;-;-;-;-;-;5
"221070 Simões";-;-;1;151;27;2;-;-;-;-;-;-;181
"221080 Simplício Mendes";2;3;1;1;-;-;-;-;-;-;-;-;7
"221100 Teresina";223;307;353;875;652;359;158;118;51;64;46;73;3279
"221110 União";-;-;-;-;-;1;-;-;-;-;-;-;1
"221120 Uruçuí";1;17;26;5;4;7;2;1;-;-;2;1;66
"221130 Valença do Piauí";1;-;-;1;-;-;-;-;-;-;-;-;2
"221140 Várzea Grande";-;-;-;-;-;-;-;1;-;-;-;-;1
"230010 Abaiara";-;-;-;1;-;2;2;-;-;-;-;-;5
"230015 Acarape";3;1;-;15;121;33;-;-;-;-;-;-;173
"230020 Acaraú";-;-;-;8;9;5;-;-;-;1;-;-;23
"230030 Acopiara";2;1;-;-;3;1;4;-;-;-;-;-;11
"230040 Aiuaba";1;-;1;-;-;-;-;-;-;-;-;-;2
"230050 Alcântaras";1;3;5;1;1;-;-;2;-;-;-;-;13
"230060 Altaneira";-;-;6;19;9;13;-;-;-;-;-;-;47
"230070 Alto Santo";1;-;-;1;-;5;-;2;3;1;29;17;59
"230075 Amontada";-;-;1;1;2;1;1;-;-;-;-;-;6
"230080 Antonina do Norte";-;-;1;-;-;-;-;-;-;-;-;-;1
"230090 Apuiarés";1;22;81;14;9;1;-;-;-;-;-;-;128
"230100 Aquiraz";20;28;41;35;34;24;14;5;4;-;2;-;207
"230110 Aracati";3;4;7;3;9;10;6;3;1;2;-;-;48
"230120 Aracoiaba";2;5;3;4;15;16;1;4;3;-;-;-;53
"230125 Ararendá";2;1;-;44;116;62;8;2;-;-;-;-;235
"230130 Araripe";-;7;18;25;3;-;1;-;-;-;-;-;54
"230140 Aratuba";-;-;-;1;-;-;-;-;-;-;-;-;1
"230150 Arneiroz";4;3;7;2;-;1;-;-;-;-;-;-;17
"230160 Assaré";-;2;62;40;1;-;1;-;-;-;-;-;106
"230170 Aurora";-;-;1;-;-;-;-;-;-;-;-;-;1
"230180 Baixio";13;13;16;5;1;-;-;-;-;-;-;-;48
"230185 Banabuiú";-;-;-;7;6;3;1;2;-;-;-;-;19
"230190 Barbalha";9;6;24;58;65;41;9;10;1;-;2;3;228
"230195 Barreira";-;-;1;-;2;12;10;1;-;-;-;-;26
"230200 Barro";-;1;5;3;-;-;-;-;-;-;-;-;9
"230205 Barroquinha";-;42;117;26;3;1;2;1;-;-;-;-;192
"230210 Baturité";1;4;3;2;1;-;1;-;2;-;-;1;15
"230220 Beberibe";-;-;1;6;1;2;3;-;-;-;1;2;16
"230230 Bela Cruz";-;-;2;4;6;12;15;11;6;5;-;-;61
"230240 Boa Viagem";-;4;4;-;42;128;3;-;-;-;-;-;181
"230250 Brejo Santo";2;12;13;49;58;36;15;2;9;-;10;4;210
"230260 Camocim";-;1;6;10;46;32;36;19;6;1;10;8;175
"230270 Campos Sales";-;2;44;133;64;20;1;-;-;-;-;-;264
"230280 Canindé";5;40;22;22;55;238;27;13;7;10;12;2;453
"230290 Capistrano";2;2;61;169;17;-;-;-;-;-;-;-;251
"230300 Caridade";-;49;120;191;44;5;-;-;1;-;-;-;410
"230310 Cariré";-;1;2;14;15;3;2;-;-;-;-;-;37
"230320 Caririaçu";-;1;-;-;2;1;1;1;-;-;-;-;6
"230350 Cascavel";2;1;1;2;2;1;3;5;-;-;2;3;22
"230360 Catarina";17;95;56;32;15;11;7;2;2;-;1;1;239
"230365 Catunda";-;-;-;7;41;1;-;-;-;-;-;-;49
"230370 Caucaia";9;37;94;197;278;251;137;58;51;42;21;31;1206
"230380 Cedro";1;4;1;3;20;7;-;1;1;1;2;2;43
"230390 Chaval";2;2;26;36;31;6;-;1;-;-;-;-;104
"230393 Choró";-;2;-;1;1;-;-;-;-;-;-;-;4
"230395 Chorozinho";-;-;1;-;-;2;-;-;-;-;-;-;3
"230400 Coreaú";13;59;52;25;20;46;22;5;-;-;-;-;242
"230410 Crateús";8;21;15;80;160;41;12;7;2;1;1;-;348
"230420 Crato";6;36;116;280;66;4;2;-;1;-;-;1;512
"230423 Croatá";-;-;-;3;-;1;-;-;-;-;-;-;4
"230425 Cruz";-;1;-;1;7;2;-;-;-;-;1;-;12
"230428 Eusébio";-;4;4;6;3;3;3;-;-;-;-;-;23
"230430 Farias Brito";-;1;5;3;22;19;12;6;2;-;-;-;70
"230435 Forquilha";78;68;18;68;18;3;-;1;-;-;-;-;254
"230440 Fortaleza";392;872;1308;3232;6663;4148;3128;2090;1008;764;814;678;25097
"230445 Fortim";2;-;-;1;2;1;-;-;-;-;-;-;6
"230450 Frecheirinha";-;3;4;13;25;24;2;-;-;-;-;-;71
"230460 General Sampaio";-;-;-;1;4;-;-;1;-;-;-;-;6
"230465 Graça";-;-;-;-;21;43;-;-;-;-;-;-;64
"230470 Granja";10;18;16;26;3;30;25;7;4;2;1;-;142
"230490 Groaíras";4;-;-;3;2;3;-;-;-;-;-;-;12
"230495 Guaiúba";1;8;1;2;1;42;20;2;-;-;-;-;77
"230500 Guaraciaba do Norte";14;1;5;2;-;3;-;-;-;-;-;-;25
"230510 Guaramiranga";-;1;1;1;1;9;-;-;-;-;-;-;13
"230520 Hidrolândia";-;2;27;101;215;44;2;1;-;-;-;-;392
"230523 Horizonte";18;14;26;11;17;25;18;9;2;1;-;1;142
"230526 Ibaretama";-;2;-;5;18;7;2;-;-;-;-;-;34
"230533 Ibicuitinga";-;-;-;2;4;1;1;-;-;-;-;-;8
